Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-09-21;04:00;Noon (Position) - Sea passage;;24;361;N;24;14,32;E;119;9,13;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;24;0;0;0;;;;;;;;;;;26,1;;;4;;;;;134;110,5;146,6;94,6;;;;;185,91;;;485,7;;OVDAPI;2026-04-22 00:40
2025-09-22;04:00;Noon (Position) - Sea passage;;24;376;N;19;29,48;E;115;30,44;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;24;0;0;0;;;;;;;;;;;26;;;5,3;;;;;102,7;110,5;146,6;94,6;;;;;185,91;;;454,4;;OVDAPI;2026-04-22 00:40
2025-09-23;04:00;Noon (Position) - Sea passage;;24;377;N;13;53,13;E;112;13,07;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;24;0;0;0;;;;;;;;;;;27,1;;;5;;;;;70,6;110,5;146,6;94,6;;;;;185,91;;;422,3;;OVDAPI;2026-04-22 00:40
2025-09-24;04:00;Noon (Position) - Sea passage;;24;322;N;9;15,27;E;109;24,39;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;24;0;0;0;;;;;;;;;;;26,1;;;3,7;;;;;40,8;110,5;146,6;94,6;;;;;185,91;;;392,5;;OVDAPI;2026-04-22 00:40
2025-09-25;04:00;Noon (Position) - Sea passage;;24;297;N;5;18,26;E;106;32,51;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;24;0;0;0;;;;;;;;;;;22,8;;;3,9;;;;;14,1;110,5;146,6;94,6;;;;;185,91;;;365,8;;OVDAPI;2026-04-22 00:40
2025-09-25;22:50;End of sea passage;;18,83;269;N;1;24,2;E;104;25,7;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;18,83;0;0;0;;;;;;;;;;;14,1;6,5;;3,3;;;;;0;110,5;136,8;94,6;;;;;185,91;;;341,9;;OVDAPI;2026-04-22 00:40
2025-09-26;04:50;Arrival;;5;18;N;1;4,15;E;104;8,33;CNCHX;IDBTM;202504-5-CNCHX-IDBTM;;0;0;3;2;0;;;;;;;;;;;1;;;1,2;0,2;;;;110,5;134,4;94,6;;;;;;185,91;;;339,5;;OVDAPI;2026-04-22 00:40
2025-09-26;05:00;Noon (Position) - Port;;0,17;0;;;;;;;IDBTM;IDBTM;202504-5-CNCHX-IDBTM;;4000,74;0;0;0;0;;;;;;;;;;;;;;0,1;;;;;110,5;134,3;94,6;;;;;;185,91;;;339,4;;OVDAPI;2026-04-22 00:40
2025-09-27;05:00;Noon (Position) - Port;;24;0;N;1;4,15;E;104;8,33;IDBTM;IDBTM;202504-5-CNCHX-IDBTM;;4000,74;0;0;0;0;;;;;;;;;;;;;;3,5;1;;;;110,5;129,8;94,6;;;;;;185,91;;0,4;334,9;;OVDAPI;2026-04-22 00:40
2025-09-27;10:55;Departure;CargoOperations;5,92;0;N;1;4,15;E;104;8,33;IDBTM;IDBTM;202504-5-CNCHX-IDBTM;;4000,74;0;0;0;0;;;;;;;;;;;;;;1,3;0,3;;;;110,5;128,2;94,6;;;;;;185,91;;;333,3;;OVDAPI;2026-04-22 00:40
2025-09-28;04:45;Begin of sea passage;;17,83;14;N;1;10,73;E;104;12,55;IDBTM;IDDUM;202505-1-IDBTM-IDDUM;;4000,74;0;1,5;16,33;0;;;;;;;;;;;0,3;;;2,4;0,5;;;;110,5;125;94,6;;;;;;185,91;;;330,1;;OVDAPI;2026-03-14 16:56
2025-09-28;05:00;Noon (Position) - Sea passage;;0,25;3;N;1;14,09;E;104;11,81;IDBTM;IDDUM;202505-1-IDBTM-IDDUM;;4000,74;0,25;0;0;0;;;;;;;;;;;0,2;;;0,1;;;;;110,5;124,7;94,6;;;;;;185,91;;;329,8;;OVDAPI;2026-03-14 16:56
2025-09-28;17:30;End of sea passage;;12,5;160;N;2;1,16;E;101;55,85;IDBTM;IDDUM;202505-1-IDBTM-IDDUM;;4000,74;12,5;0;0;0;;;;;;;;;;;9;;;2,3;;;;;110,5;113,4;94,6;;;;;;185,91;;;318,5;;OVDAPI;2026-03-14 16:56
2025-09-29;01:30;Arrival;;8;61,65;N;1;41,34;E;101;27,13;IDBTM;IDDUM;202505-1-IDBTM-IDDUM;;4000,74;0;8;0;0;;;;;;;;;;;3,9;;;2;0,1;;;;110,5;107,4;94,6;;;;;;185,91;;;312,5;;OVDAPI;2026-03-14 16:56
2025-09-29;05:00;Noon (Position) - Port;;3,5;0;N;1;41,33;E;101;27,13;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;0;0;0;;;;;;;;;;;;;;0,5;0,1;;;;110,5;106,8;94,6;;;;;;185,91;;;311,9;;OVDAPI;2026-03-14 16:56
2025-09-30;05:00;Noon (Position) - Port;;24;0;N;1;41,33;E;101;27,13;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;0;0;0;;;;;;;;;;;;;;3,4;1,2;;;;110,5;102,2;94,6;;;;;;185,91;;0,5;307,3;;OVDAPI;2026-03-14 16:56
2025-10-01;05:00;Noon (Position) - Port;;24;2;N;1;42,66;E;101;28,14;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;0,75;0;0;;;;;;;;;;;0,1;;;4,1;0,9;;;;110,5;97,1;94,6;;;;;;185,91;;0,4;302,2;;OVDAPI;2026-03-14 16:56
2025-10-02;05:00;Noon (Position) - Port;;24;7,2;N;1;45,02;E;101;22,3;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;1,73;0;0;;;;;;;;;;;0,2;;;3,9;0,8;;;;110,5;92,2;94,6;;;;;;185,91;;0,4;297,3;;OVDAPI;2026-03-14 16:56
2025-10-03;05:00;Noon (Position) - Port;;24;0;N;1;45,02;E;101;22,3;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;0;0;0;;;;;;;;;;;;;;3,5;0,4;;;;110,5;88,3;94,6;;;;;;185,91;;0,2;293,4;;OVDAPI;2026-03-14 16:56
2025-10-03;08:30;Departure;CargoOperations;3,5;0;N;1;45,02;E;101;22,3;IDDUM;IDDUM;202505-1-IDBTM-IDDUM;;19009,82;0;0;0;0;;;;;;;;;;;;;;0,7;0,1;;;;110,5;87,5;94,6;;;;;;185,91;;;292,6;;OVDAPI;2026-03-14 16:56
2025-10-03;13:10;Begin of sea passage;;4,67;58,57;N;1;55,67;E;101;51,26;IDDUM;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;4,67;0;0;;;;;;;;;;;2,5;;;1;;;;;110,5;84;94,6;;;;;;185,91;;;289,1;;OVDAPI;2026-03-14 16:56
2025-10-04;00:35;End of sea passage;;11,42;118,98;N;1;9,82;E;103;28,82;IDDUM;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;11,42;0;0;0;;;;;;;;;;;4,3;;;1,7;;;;;110,5;78;94,6;;;;;;185,91;;;283,1;;OVDAPI;2026-03-14 16:56
2025-10-04;04:00;Noon (Position) - Sea passage;;3,42;16,4;N;1;11,1;E;103;41,73;IDDUM;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;3,42;0;0;;;;;;;;;;;0,2;;;0,5;;;;;110,5;77,3;94,6;;;;;;185,91;;;282,4;;OVDAPI;2026-03-14 16:56
2025-10-04;04:15;Arrival;;0,25;0;N;1;11,1;E;103;41,83;IDDUM;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;0,25;0;0;;;;;;;;;;;;;;0,1;;;;;110,5;77,2;94,6;;;;;;185,91;;;282,3;;OVDAPI;2026-03-14 16:56
2025-10-05;04:00;Noon (Position) - Port;;23,75;0;N;1;11,1;E;103;41,8;SGSIN;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;0;0;0;;;;;;;;;;;;;;2,9;0,2;;;;110,5;74,1;94,6;;;;;;185,91;;0,1;279,2;;OVDAPI;2026-03-14 16:56
2025-10-06;04:00;Noon (Position) - Port;;24;0;N;1;11,23;E;103;41,83;SGSIN;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;0;0;0;;;;;;;;;;;;;;2,9;0,4;;;;110,5;1149,2;70,8;94,6;;;;;185,91;;0,2;1425,1;;OVDAPI;2026-03-14 16:56
2025-10-07;04:00;Noon (Position) - Port;;24;0;N;1;11,17;E;103;41,84;SGSIN;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;0;0;0;;;;;;;;;;;;;;3;0,3;;;;110,5;1149,2;67,5;94,6;;;;;185,91;;0,1;1421,8;;OVDAPI;2026-03-14 16:56
2025-10-07;23:10;Departure;TakingBunkers;19,17;0;N;1;11,21;E;103;41,67;SGSIN;SGSIN;202505-2-IDDUM-SGSIN;;19009,82;0;0;0;0;;;;;;;;;;;;;;2,5;0,2;;;;110,5;1149,2;64,8;94,6;;;;;185,91;;0,1;1419,1;;OVDAPI;2026-03-14 16:56
2025-10-07;23:30;Begin of sea passage;;0,33;3;N;1;10,92;E;103;39,31;SGSIN;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;0,33;0;0;;;;;;;;;;;0,1;;;0,1;;;;;110,5;1149,2;64,6;94,6;;;;;185,91;;;1418,9;;OVDAPI;2026-03-02 15:31
2025-10-08;04:00;Noon (Position) - Sea passage;;4,5;54;N;1;39,58;E;102;55,31;SGSIN;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;4,5;0;0;0;;;;;;;;;;;2,1;;;0,7;;;;;110,5;1149,2;61,8;94,6;;;;;185,91;;;1416,1;;OVDAPI;2026-03-02 15:31
2025-10-08;07:50;End of sea passage;;3,83;1,46;N;2;1,64;E;102;15,74;SGSIN;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;3,83;0;0;0;;;;;;;;;;;2,4;;;0,7;;;;;110,5;1149,2;58,7;94,6;;;;;185,91;;;1413;;OVDAPI;2026-03-02 15:31
2025-10-09;04:00;Noon (Position) - Port;;20,17;0;N;2;8,2;E;102;16,37;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;1,42;0;0;;;;;;;;;;;0,2;;;2,5;0,5;;;;110,5;1149,2;55,5;94,6;;;;;185,91;;0,3;1409,8;;OVDAPI;2026-03-02 15:31
2025-10-10;04:00;Noon (Position) - Port;;24;0;N;2;8,14;E;102;16,42;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;0;0;0;;;;;;;;;;;;;;2,9;0,4;;;;110,5;1149,2;52,2;94,6;;;;;185,91;;0,2;1406,5;;OVDAPI;2026-03-02 15:31
2025-10-11;04:00;Noon (Position) - Port;;24;0;N;2;8,14;E;102;16,39;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;0;0;0;;;;;;;;;;;;;;3;0,5;;;;110,5;1149,2;48,7;94,6;;;;;185,91;;0,3;1403;;OVDAPI;2026-03-02 15:31
2025-10-11;07:10;Noon (Position) - Port;;4,17;2;N;2;8,24;E;102;16,21;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;0,25;0;0;;;;;;;;;;;0,1;;;0,5;;;;;110,5;1149,2;48,1;94,6;;;;;185,91;;;1402,4;;OVDAPI;2026-03-02 15:31
2025-10-11;10:10;End of sea passage;;2;25,17;N;1;58;E;101;53;SGSIN;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;2;0;0;0;;;;;;;;;;;1;;;0,5;;;;;110,5;1149,2;46,6;94,6;;;;;185,91;;;1400,9;;OVDAPI;2026-03-02 15:31
2025-10-11;15:00;Arrival;;4,83;56,5;N;1;39,77;E;101;38,48;SGSIN;IDPLG;202505-3-SGSIN-IDPLG;;19009,82;0;4,83;0;0;;;;;;;;;;;2,2;;;0,8;;;;;110,5;1149,2;43,6;94,6;;;;;185,91;;;1397,9;;OVDAPI;2026-03-02 15:31
2025-10-12;05:00;Noon (Position) - Port;;14;0,01;N;1;39,77;E;101;38,48;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;24909,5;0;0;0;0;;;;;;;;;;;;;;1,8;0,2;;;;110,5;1149,2;41,6;94,6;;;;;185,91;;0,1;1395,9;;OVDAPI;2026-03-02 15:31
2025-10-13;05:00;Noon (Position) - Port;;24;0;N;1;39,77;E;101;38,48;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;24909,5;0;0;0;0;;;;;;;;;;;;;;3,1;0,6;;;;110,5;1149,2;37,9;94,6;;;;;185,91;;0,3;1392,2;;OVDAPI;2026-03-02 15:31
2025-10-14;05:00;Noon (Position) - Port;;24;0;N;1;39,77;E;101;38,48;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;24909,5;0;0;0;0;;;;;;;;;;;;;;3,1;0,6;;;;110,5;1149,2;34,2;94,6;;;;;185,91;;0,3;1388,5;;OVDAPI;2026-03-02 15:31
2025-10-15;04:00;Noon (Position) - Port;;23;0;N;1;39,77;E;101;38,48;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;24909,5;0;0;0;0;;;;;;;;;;;;;;3;0,6;;;;110,5;1149,2;30,6;94,6;;;;;185,91;;0,3;1384,9;;OVDAPI;2026-03-02 15:31
2025-10-15;05:00;Departure;CargoOperations;1;9,15;N;1;41,13;E;101;45,54;IDPLG;IDPLG;202505-3-SGSIN-IDPLG;;24909,5;0;1;0;0;;;;;;;;;;;0,6;;;0,2;;;;;110,5;1149,2;29,8;94,6;;;;;185,91;;;1384,1;;OVDAPI;2026-03-02 15:31
2025-10-15;08:00;Begin of sea passage;;3;34,39;N;1;57,31;E;101;52,78;IDPLG;MYPGU;202505-4-IDPLG-MYPGU;;24909,5;0;3;0;0;;;;;;;;;;;2;;;0,7;0,1;;;;110,5;1149,2;27;94,6;;;;;185,91;;0,05;1381,3;;OVDAPI;2026-03-03 01:25
2025-10-15;21:45;End of sea passage;;13,75;155;N;1;15,6;E;104;5,44;IDPLG;MYPGU;202505-4-IDPLG-MYPGU;;24909,5;13,75;0;0;0;;;;;;;;;;;8,8;;;2,2;0,4;;;;110,5;1149,2;15,6;94,6;;;;;185,91;;0,3;1369,9;;OVDAPI;2026-03-03 01:25
2025-10-16;00:50;Arrival;;3,08;18,3;N;1;25,96;E;103;54,19;IDPLG;MYPGU;202505-4-IDPLG-MYPGU;;24909,5;0;3,08;0;0;;;;;;;;;;;0,4;0,6;;0,7;;;;;110,5;1148,1;15;94,6;;;;;185,91;;;1368,2;;OVDAPI;2026-03-03 01:25
2025-10-16;04:00;Noon (Position) - Port;;3,17;0;N;1;25,96;E;103;54,19;MYPGU;MYPGU;202505-4-IDPLG-MYPGU;;26909,54;0;0;0;0;;;;;;;;;;;;;;0,4;0,1;;;;110,5;1147,6;15;94,6;;;;;185,91;;0,05;1367,7;;OVDAPI;2026-03-03 01:25
2025-10-17;01:50;Departure;CargoOperations;21,83;0;N;1;25,97;E;103;54,19;MYPGU;MYPGU;202505-4-IDPLG-MYPGU;;26909,54;0;0;0;0;;;;;;;;;;;;;;3,1;0,5;;;;110,5;1144;15;94,6;;;;;185,91;;0,3;1364,1;;OVDAPI;2026-03-03 01:25
2025-10-17;04:00;Begin of sea passage;;2,17;17,54;N;1;16,82;E;104;4,83;MYPGU;SGSIN;202505-5-MYPGU-SGSIN;;26909,54;0;2,17;0;0;;;;;;;;;;;0,7;;;0,6;0,1;;;;110,5;1142,6;15;94,6;;;;;185,91;;0,1;1362,7;;OVDAPI;2026-03-19 14:48
2025-10-17;04:30;End of sea passage;;0,5;4,35;N;1;16,06;E;104;0,52;MYPGU;SGSIN;202505-5-MYPGU-SGSIN;;26909,54;0,5;0;0;0;;;;;;;;;;;0,3;;;0,1;0,1;;;;110,5;1142,1;15;94,6;;;;;185,91;;;1362,2;;OVDAPI;2026-03-19 14:48
2025-10-17;05:50;Arrival;;1,33;5,87;N;1;17,23;E;103;56,64;MYPGU;SGSIN;202505-5-MYPGU-SGSIN;;26909,54;0;1,33;0;0;;;;;;;;;;;0,2;;;0,3;;;;;110,5;1141,6;15;94,6;;;;;185,91;;;1361,7;;OVDAPI;2026-03-19 14:48
2025-10-17;08:35;Departure;Miscellaneous;2,75;0;N;1;17,22;E;103;56,68;SGSIN;SGSIN;202505-5-MYPGU-SGSIN;;26909,54;0;0;0;0;;;;;;;;;;;;;;0,4;0,1;;;;110,5;1141,1;15;94,6;;;;;185,91;;;1361,2;;OVDAPI;2026-03-19 14:48
2025-10-17;09:30;Begin of sea passage;;0,92;7;N;1;14,61;E;104;1,91;SGSIN;IDGRE;202505-6-SGSIN-IDGRE;;26909,54;0;0,92;0;0;;;;;;;;;;;0,2;;;0,2;;;;;110,5;1140,7;15;94,6;;;;;185,91;;;1360,8;;OVDAPI;2026-03-19 14:48
2025-10-18;04:00;Noon (Position) - Sea passage;;18,5;272;S;0;54,81;E;107;29,23;SGSIN;IDGRE;202505-6-SGSIN-IDGRE;;26909,54;18,5;0;0;0;;;;;;;;;;;20;;;3,3;0,1;;;;110,5;1117,3;15;94,6;;;;;185,91;;;1337,4;;OVDAPI;2026-03-19 14:48
2025-10-19;05:00;Noon (Position) - Sea passage;;25;389;S;5;41,54;E;111;34,96;SGSIN;IDGRE;202505-6-SGSIN-IDGRE;;26909,54;25;0;0;0;;;;;;;;;;;27,1;;;3,9;0,2;;;;110,5;1086,1;15;94,6;;;;;185,91;;0,1;1306,2;;OVDAPI;2026-03-19 14:48
2025-10-19;10:30;End of sea passage;;5,5;84;S;6;39,24;E;112;37,66;SGSIN;IDGRE;202505-6-SGSIN-IDGRE;;26909,54;5,5;0;0;0;;;;;;;;;;;5,9;;;0,9;;;;;110,5;1079,3;15;94,6;;;;;185,91;;;1299,4;;OVDAPI;2026-03-19 14:48
2025-10-19;15:00;Arrival;;4,5;28;S;7;10,51;E;112;40,57;SGSIN;IDGRE;202505-6-SGSIN-IDGRE;;26909,54;0;4,5;0;0;;;;;;;;;;;1,2;;;0,8;;;;;110,5;1077,3;15;94,6;;;;;185,91;;;1297,4;;OVDAPI;2026-03-19 14:48
2025-10-20;05:00;Noon (Position) - Port;;14;0;S;7;10,5;E;112;40,57;IDGRE;IDGRE;202505-6-SGSIN-IDGRE;;36346,06;0;0;0;0;;;;;;;;;;;;;;2,2;0,4;;;;110,5;1074,7;15;94,6;;;;;185,91;;0,2;1294,8;;OVDAPI;2026-03-19 14:48
2025-10-21;05:00;Noon (Position) - Port;;24;0;S;7;10,5;E;112;40,57;IDGRE;IDGRE;202505-6-SGSIN-IDGRE;;36346,06;0;0;0;0;;;;;;;;;;;;;;3,8;1,4;;;;110,5;1069,5;15;94,6;;;;;185,91;;0,7;1289,6;;OVDAPI;2026-03-19 14:48
2025-10-22;05:00;Noon (Position) - Port;;24;0;S;7;10,5;E;112;40,57;IDGRE;IDGRE;202505-6-SGSIN-IDGRE;;36346,06;0;0;0;0;;;;;;;;;;;;;;4,1;2,8;;;;110,5;1062,6;15;94,6;;;;;185,91;;2,1;1282,7;;OVDAPI;2026-03-19 14:48
2025-10-22;09:18;Departure;CargoOperations;4,3;0;S;7;10,5;E;112;40,57;IDGRE;IDGRE;202505-6-SGSIN-IDGRE;;36346,06;0;0;0;0;;;;;;;;;;;;;;0,9;0,5;;;;110,5;1061,2;15;94,6;;;;;185,91;;0,3;1281,3;;OVDAPI;2026-03-19 14:48
2025-10-22;11:30;Begin of sea passage;;2,2;21;S;6;50,81;E;112;44,93;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;0;2,2;0;0;;;;;;;;;;;0,9;;;0,4;0,2;;;;110,5;1059,7;15;94,6;;;;;185,91;;0,1;1279,8;;OVDAPI;2026-03-19 14:48
2025-10-23;05:00;Noon (Position) - Sea passage;;17,5;250;S;5;45,05;E;108;49,94;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;17,5;0;0;0;;;;;;;;;;;18,9;1;;2,8;0,8;;;;110,5;1037,2;14;94,6;;;;;185,91;;0,6;1256,3;;OVDAPI;2026-03-19 14:48
2025-10-24;06:00;Noon (Position) - Sea passage;;25;348;S;6;35,04;E;104;41,52;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,1;1;;4,4;0,9;;;;110,5;1004,8;13;94,6;;;;;185,91;;0,7;1222,9;;OVDAPI;2026-03-19 14:48
2025-10-25;06:00;Noon (Position) - Sea passage;;24;335;S;8;57,03;E;98;27,05;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;3,9;2;;;;110,5;972,9;12;94,6;;;;;185,91;;1,8;1190;;OVDAPI;2026-03-19 14:48
2025-10-26;07:00;Noon (Position) - Sea passage;;25;365;S;11;7,57;E;92;40,65;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,1;1;;4;2,3;;;;110,5;939,5;11;94,6;;;;;185,91;;2,1;1155,6;;OVDAPI;2026-03-19 14:48
2025-10-27;07:00;Noon (Position) - Sea passage;;24;342;S;13;0,82;E;87;38,94;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;3,5;2;;;;110,5;908;10;94,6;;;;;185,91;;1,8;1123,1;;OVDAPI;2026-03-19 14:48
2025-10-28;07:00;Noon (Position) - Sea passage;;24;334;S;15;2,95;E;82;7,67;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;4,5;2,1;;;;110,5;875,4;9;94,6;;;;;185,91;;1,9;1089,5;;OVDAPI;2026-03-19 14:48
2025-10-29;07:00;Noon (Position) - Sea passage;;24;333;S;17;6,6;E;76;33,09;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;3,8;2,5;;;;110,5;843,1;8;94,6;;;;;185,91;;2,1;1056,2;;OVDAPI;2026-03-19 14:48
2025-10-30;08:00;Noon (Position) - Sea passage;;25;348;S;19;10,21;E;70;52,55;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,1;1;;3,9;3;;;;110,5;809,1;7;94,6;;;;;185,91;;2,7;1021,2;;OVDAPI;2026-03-19 14:48
2025-10-31;08:00;Noon (Position) - Sea passage;;24;346;S;21;11,35;E;65;14,88;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;3,8;2,2;;;;110,5;777,1;6;94,6;;;;;185,91;;2;988,2;;OVDAPI;2026-03-19 14:48
2025-11-01;08:00;Noon (Position) - Sea passage;;24;342;S;23;14,31;E;59;27,86;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;1;;3,9;2,3;;;;110,5;744,9;5;94,6;;;;;185,91;;2;955;;OVDAPI;2026-03-19 14:48
2025-11-02;09:00;Noon (Position) - Sea passage;;25;342;S;25;17,37;E;53;34,45;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,5;1;;3,9;3;;;;110,5;710,5;4;94,6;;;;;185,91;;2,7;919,6;;OVDAPI;2026-03-19 14:48
2025-11-03;09:00;Noon (Position) - Sea passage;;24;320;S;27;6,27;E;48;16,9;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26,5;1;;3,8;2,9;;;;110,5;677,3;3;94,6;;;;;185,91;;2,6;885,4;;OVDAPI;2026-03-19 14:48
2025-11-04;09:00;Noon (Position) - Sea passage;;24;308;S;29;0,73;E;42;37,39;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26,5;1;;3,8;2,9;;;;110,5;644,1;2;94,6;;;;;185,91;;2,6;851,2;;OVDAPI;2026-03-19 14:48
2025-11-05;10:00;Noon (Position) - Sea passage;;25;353;S;31;7,76;E;36;17,41;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,6;1;;3,8;3;;;;110,5;609,7;1;94,6;;;;;185,91;;2,7;815,8;;OVDAPI;2026-03-19 14:48
2025-11-06;10:00;Noon (Position) - Sea passage;;24;321;S;32;59,64;E;30;25,61;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26,5;1;;3,7;2,9;;;;110,5;576,6;0;94,6;;;;;185,91;;2,6;781,7;;OVDAPI;2026-03-19 14:48
2025-11-07;11:00;Noon (Position) - Sea passage;;25;386;S;34;46,2;E;23;3,14;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,6;;;3,9;3,2;;;;110,5;541,9;94,6;;;;;;185,91;;2,9;747;;OVDAPI;2026-03-19 14:48
2025-11-08;11:00;Noon (Position) - Sea passage;;24;338;S;34;35,3;E;16;19,4;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26,5;;;3,6;2,7;;;;110,5;509,1;94,6;;;;;;185,91;;2,4;714,2;;OVDAPI;2026-03-19 14:48
2025-11-09;12:00;Noon (Position) - Sea passage;;25;351;S;33;40,66;E;9;19,45;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,6;;;3,8;3;;;;110,5;474,7;94,6;;;;;;185,91;;2,7;679,8;;OVDAPI;2026-03-19 14:48
2025-11-10;12:00;Noon (Position) - Sea passage;;24;349;S;32;48,53;E;2;58,31;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26,5;;;3,8;3;;;;110,5;441,4;94,6;;;;;;185,91;;2,7;646,5;;OVDAPI;2026-03-19 14:48
2025-11-11;12:00;Noon (Position) - Sea passage;;24;299;S;32;3,62;W;2;35,29;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;24;0;0;0;;;;;;;;;;;26;;;3,4;4;;;;110,5;408;94,6;;;;;;185,91;;3,7;613,1;;OVDAPI;2026-03-19 14:48
2025-11-12;13:00;Noon (Position) - Sea passage;;25;313;S;31;13,27;W;8;40,08;IDGRE;BRPNG;202505-7-IDGRE-BRPNG;;36346,06;25;0;0;0;;;;;;;;;;;27,1;;;3,8;5,3;;;;110,5;371,8;94,6;;;;;;185,91;;5;576,9;;OVDAPI;2026-03-19 14:48
