Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;Boiler_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;Discharge_Pump_Fuel_Type;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-01-01;17:00;Noon (Position) - Sea passage;;23;311;N;23;52,7;W;81;6,48;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;18,7;;;;;;;;;41,9;597,2;249,63;;;;;;;215;;;;888,73;;OVDAdmin;2026-03-18 21:44
2025-01-02;17:00;Noon (Position) - Sea passage;;24;323;N;27;41,82;W;78;25,71;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;19,5;;;;;;;;;41,9;577,7;249,63;;;;;;;215;;;;869,23;;OVDAdmin;2026-03-18 21:44
2025-01-03;16:00;Noon (Position) - Sea passage;;23;285;N;28;35,46;W;72;58,29;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;18,4;;;;;;;;;41,9;559,3;249,63;;;;;;;215;;;;850,83;;OVDAdmin;2026-03-18 21:44
2025-01-04;16:00;Noon (Position) - Sea passage;;24;293;N;29;16,06;W;67;34,16;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;20,8;;;;;;;;;41,9;538,5;249,63;;;;;;;215;;;;830,03;;OVDAdmin;2026-03-18 21:44
2025-01-05;15:00;Noon (Position) - Sea passage;;23;263;N;29;18,27;W;62;35,39;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;18,7;;;;;;;;;41,9;519,8;249,63;;;;;;;215;;;;811,33;;OVDAdmin;2026-03-18 21:44
2025-01-06;15:00;Noon (Position) - Sea passage;;24;285;N;29;18,52;W;57;6,97;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;20,72;;;;;;;;;41,9;499,08;249,63;;;;;;;215;;;;790,61;;OVDAdmin;2026-03-18 21:44
2025-01-07;14:00;Noon (Position) - Sea passage;;23;272;N;29;19,2;W;52;0,6;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;18,85;;;;;;;;;41,9;480,23;249,63;;;;;;;215;;;;771,76;;OVDAdmin;2026-03-18 21:44
2025-01-08;14:00;Noon (Position) - Sea passage;;24;290;N;29;19,92;W;46;25,72;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;19,33;;0,3;;;;;;;41,9;460,6;249,63;;;;;;;215;;;;752,13;;OVDAdmin;2026-03-18 21:44
2025-01-09;13:00;Noon (Position) - Sea passage;;23;280;N;29;23,19;W;41;12,8;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;19,73;;0,1;;;;;;;41,9;440,77;249,63;;;;;;;215;;;;732,3;;OVDAdmin;2026-03-18 21:44
2025-01-10;13:00;Noon (Position) - Sea passage;;24;289;N;32;16,9;W;36;38,3;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;20,56;;;;;;;;;41,9;420,21;249,63;;;;;;;215;;;;711,74;;OVDAdmin;2026-03-18 21:44
2025-01-11;12:00;Noon (Position) - Sea passage;;23;269;N;34;25,13;W;32;6,29;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;20,65;;;;0,1;;;;;41,8;399,56;249,63;;;;;;;215;;;;690,99;;OVDAdmin;2026-03-18 21:44
2025-01-12;12:00;Noon (Position) - Sea passage;;24;277;N;37;10,61;W;27;31,97;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;20,04;;;;;;;;;41,8;379,52;249,63;;;;;;;215;;;;670,95;;OVDAdmin;2026-03-18 21:44
2025-01-13;11:00;Noon (Position) - Sea passage;;23;226;N;39;22,15;W;23;58,28;P060;P049;VG140;33423,47;23;0;0;0;;;;;;;;;;;12,13;;1,27;0,65;;;;;;41,8;365,47;249,63;;;;;;;215;;;0,3;656,9;;OVDAdmin;2026-03-18 21:44
2025-01-14;11:00;Noon (Position) - Sea passage;;24;295;N;42;23,61;W;18;50,72;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;18,71;;2,15;;;;;;;41,8;344,61;249,63;;;;;;;215;;;;636,04;;OVDAdmin;2026-03-18 21:44
2025-01-15;11:00;Noon (Position) - Sea passage;;24;301;N;45;30,85;W;13;19,42;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;20,52;;0,45;;;;;;;41,8;323,64;249,63;;;;;;;215;;;;615,07;;OVDAdmin;2026-03-18 21:44
2025-01-16;11:00;Noon (Position) - Sea passage;;24;303;N;48;36,96;W;7;30,2;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;21,4;;;;;;;;;41,8;302,24;249,63;;;;;;;215;;;;593,67;;OVDAdmin;2026-03-18 21:44
2025-01-17;11:00;Noon (Position) - Sea passage;;24;304;N;50;16,88;W;0;12,39;P060;P049;VG140;33423,47;24;0;0;0;;;;;;;;;;;4,27;15,63;2,15;;;;;;;24,02;297,97;249,63;;;;;;;215;;;;571,62;;OVDAdmin;2026-03-18 21:44
2025-01-17;22:42;End of sea passage;;11,7;129;N;51;22,22;E;2;32,08;P060;P049;VG140;33423,47;11,7;0;0;0;;;;;;;;;;;8,06;;1;;;;;;;14,96;297,97;249,63;;;;;;;215;;;;562,56;;OVDAdmin;2026-03-18 21:44
2025-01-18;08:15;Arrival;;9,55;75,72;N;51;15,66;E;4;15,33;P060;P049;VG140;33423,47;0;9,55;0;0;;;;;;;;;;;2,69;;0,85;;;;;;;11,42;297,97;249,63;;;;;;;215;;;;559,02;;OVDAdmin;2026-03-18 21:44
2025-01-18;11:00;Noon (Position) - Port;;2,75;0;N;51;15,66;E;4;15,33;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;0,3;0,3;;;;;;10,82;297,97;249,63;;;;;;;215;;;;558,42;;OVDAdmin;2026-03-18 21:44
2025-01-19;11:00;Noon (Position) - Port;;24;0;N;51;15,66;E;4;15,33;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;6,59;2,49;;;;;;1,74;297,97;249,63;;;;;;5488;215;;;1,49;549,34;;OVDAdmin;2026-03-18 21:44
2025-01-20;11:00;Noon (Position) - Port;;24;0,41;N;51;15,63;E;4;15,45;P049;P049;VG140;10157,63;0;0,67;0;0;;;;;;;;;;;0,2;;1,54;;;5,38;2,1;;;0;297,97;242,15;;;;;;2886,345;215;;;1,1;540,12;;OVDAdmin;2026-03-18 21:44
2025-01-21;11:00;Noon (Position) - Port;;24;0;N;51;15,63;E;4;15,45;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;4,24;4,5;;;;;;297,97;233,41;;;;;;;1715;215;;;1,5;531,38;;OVDAdmin;2026-03-18 21:44
2025-01-22;11:00;Noon (Position) - Port;;24;0;N;51;15,63;E;4;15,45;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;3,4;2,71;;;;;;297,97;227,3;;;;;;;;215;;;1,71;525,27;;OVDAdmin;2026-03-18 21:44
2025-01-23;11:00;Noon (Position) - Port;;24;0;N;51;15,63;E;4;15,45;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;3,53;2,27;;;;;;297,97;221,5;;;;;;;;215;;;1,27;519,47;;OVDAdmin;2026-03-18 21:44
2025-01-24;11:00;Noon (Position) - Port;;24;0;N;51;15,63;E;4;15,45;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;3,9;2,19;;;;;;297,97;215,41;;;;;;;;215;;;1,19;513,38;;OVDAdmin;2026-03-18 21:44
2025-01-25;11:00;Noon (Position) - Port;;24;8,74;N;51;18,89;E;4;18,39;P049;P049;VG140;10157,63;0;5,92;0;0;;;;;;;;;;;3,63;;4,62;2,1;;;;;;297,97;205,06;;;;;;;2543,345;215;;;1,1;503,03;;OVDAdmin;2026-03-18 21:44
2025-01-26;11:00;Noon (Position) - Port;;24;6,4;N;51;14,91;E;4;23,06;P049;P049;VG140;10157,63;0;1,5;0;0;;;;;;;;;;;1,97;;4,32;1,31;;;;;;297,97;197,46;;;;;;;2344,405;215;;;0,31;495,43;;OVDAdmin;2026-03-18 21:44
2025-01-27;11:00;Noon (Position) - Port;;24;1,04;N;51;14,89;E;4;21,42;P049;P049;VG140;10157,63;0;0,7;0;0;;;;;;;;;;;0,7;;3,45;3,06;;;;;;297,97;190,25;;;;;;;2328,97;215;;;2,06;488,22;;OVDAdmin;2026-03-18 21:44
2025-01-28;11:00;Noon (Position) - Port;;24;36;N;51;20,67;E;3;45,6;P049;P049;VG140;10157,63;0;6,4;0;0;;;;;;;;;;;3,9;;4,9;1,82;;;;;;297,97;179,63;;;;;;;;215;;;0,92;477,6;;OVDAdmin;2026-03-18 21:44
2025-01-29;11:00;Noon (Position) - Port;;24;0;N;51;20,67;E;3;45,6;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;3,15;1,2;;;;;;297,97;175,28;;;;;;;2114,595;215;;;0,3;473,25;;OVDAdmin;2026-03-18 21:44
2025-01-29;12:18;Departure;CargoOperations;1,3;0;N;51;20,67;E;3;45,6;P049;P049;VG140;10157,63;0;0;0;0;;;;;;;;;;;;;0,1;;;;;;;297,97;175,18;;;;;;;;215;;;;473,15;;OVDAdmin;2026-03-18 21:44
2025-01-29;16:06;Begin of sea passage;;3,8;43,68;N;51;22,37;E;2;45,45;P049;P003;VG141;10157,63;0;3,8;0;0;;;;;;;;;;;2,9;;0,5;0,1;;;;;;297,97;171,68;;;;;;;;215;;;0,1;469,65;;OVDAdmin;2026-03-18 21:44
2025-01-30;08:00;End of sea passage;;15,9;134;N;51;56,15;E;3;29,26;P049;P003;VG141;10157,63;15,9;0;0;0;;;;;;;;;;;4,93;;1,12;0,6;;;;;;297,97;165,03;;;;;;;;215;;;0,3;463;;OVDAdmin;2026-03-18 21:44
2025-01-30;11:00;Noon (Position) - Sea passage;;3;28;N;51;55,63;E;4;13,44;P049;P003;VG141;10157,63;0;3;0;0;;;;;;;;;;;0,87;;0,2;;;;;;;297,97;163,96;;;;;;;;215;;;;461,93;;OVDAdmin;2026-03-18 21:44
2025-01-30;12:30;Arrival;;1,5;3,5;N;51;52,9;E;4;16,32;P049;P003;VG141;10157,63;0;1,5;0;0;;;;;;;;;;;0,25;;0,1;;;;;;;297,97;163,61;;;;;;;;215;;;;461,58;;OVDAdmin;2026-03-18 21:44
2025-01-31;11:00;Noon (Position) - Port;;22,5;0;N;51;52,9;E;4;16,32;P003;P003;VG141;8373,82;0;0;0;0;;;;;;;;;;;;;2,95;1,53;;;;;;297,97;159,13;199,89;719,52;;;;;;215;;;0,73;1376,51;;OVDAdmin;2026-03-18 21:44
2025-02-01;11:00;Noon (Position) - Port;;24;21;N;51;57,76;E;4;1,98;P003;P003;VG141;8373,82;0;3,3;0;0;;;;;;;;;;;1,41;;3,25;1,92;;;;;;297,97;152,55;199,89;719,52;;;;;313,845;215;;;1,02;1369,93;;OVDAdmin;2026-03-18 21:44
2025-02-02;11:00;Noon (Position) - Port;;24;0;N;51;57,76;E;4;1,98;P003;P003;VG141;8373,82;0;0;0;0;;;;;;;;;;;;;2,76;2,19;;;;;;297,97;147,6;199,89;719,52;;;;;2032,275;215;;;1,29;1364,98;;OVDAdmin;2026-03-18 21:44
2025-02-03;11:00;Noon (Position) - Port;;24;20;N;51;53,11;E;4;18,6;P003;P003;VG141;8373,82;0;3,2;0;0;;;;;;;;;;;2,59;;3,68;2,36;;;;;;297,97;138,97;199,89;719,52;;;;;85,75;215;;;1,46;1356,35;;OVDAdmin;2026-03-18 21:44
2025-02-04;11:00;Noon (Position) - Port;;24;0;N;51;53,11;E;4;18,6;P003;P003;VG141;8373,82;0;0;0;0;;;;;;;;;;;;;2,88;2,8;;;;;;297,97;133,29;199,89;719,52;;;;;2015,125;215;;;1,9;1350,67;;OVDAdmin;2026-03-18 21:44
2025-02-04;18:42;Departure;CargoOperations;7,7;0;N;51;53,11;E;4;18,6;P003;P003;VG141;8373,82;0;0;0;0;;;;;;;;;;;;;1,05;0,6;;;;;;297,97;131,64;199,89;719,52;;;;;;215;;;;1349,02;;OVDAdmin;2026-03-18 21:44
2025-02-04;20:54;Begin of sea passage;;2,2;25;N;52;3,26;E;3;52,88;P003;P060;VG142;8373,82;0;2,2;0;0;;;;;;;;;;;1,47;;0,65;0,1;;;;;;297,97;129,42;199,89;719,52;;;;;;215;;;;1346,8;;OVDAdmin;2026-03-18 21:44
2025-02-05;11:00;Noon (Position) - Sea passage;;14,1;193;N;50;26,18;W;0;19,45;P003;P060;VG142;8373,82;14,1;0;0;0;;;;;;;;;;;13,8;;1,1;;;;;;;297,97;114,52;199,89;719,52;;;;;;215;;;;1331,9;;OVDAdmin;2026-03-18 21:44
2025-02-06;12:00;Noon (Position) - Sea passage;;25;305;N;48;27,4;W;7;17,3;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;15,2;6,75;0,61;0,44;;1,49;;;;290,17;97,83;199,89;719,52;;;;;;215;;;;1307,41;;OVDAdmin;2026-03-18 21:44
2025-02-07;12:00;Noon (Position) - Sea passage;;24;313;N;45;3,89;W;12;57,53;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;21,36;;2,28;2,06;;;;;;264,47;97,83;199,89;719,52;;;;;;215;;;;1281,71;;OVDAdmin;2026-03-18 21:44
2025-02-08;13:00;Noon (Position) - Sea passage;;25;319;N;41;15,31;W;17;57,53;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;23,33;;1,05;2,15;;;;;;237,94;97,83;199,89;719,52;;;;;;215;;;;1255,18;;OVDAdmin;2026-03-18 21:44
2025-02-09;14:00;Noon (Position) - Sea passage;;25;276;N;37;54,93;W;22;4,57;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;24,06;;0,35;0,84;;;;;;212,69;97,83;199,89;719,52;;;;;;215;;;;1229,93;;OVDAdmin;2026-03-18 21:44
2025-02-10;14:00;Noon (Position) - Sea passage;;24;275;N;35;14,4;W;26;42,1;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;21,31;;3,52;0,65;;;;;;187,21;97,83;199,89;719,52;;;;;;215;;;;1204,45;;OVDAdmin;2026-03-18 21:44
2025-02-11;14:00;Noon (Position) - Sea passage;;24;338;N;32;17,02;W;31;54,44;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;21,54;;2,36;0,75;;;;;;162,56;97,83;199,89;719,52;;;;;;215;;;;1179,8;;OVDAdmin;2026-03-18 21:44
2025-02-12;15:00;Noon (Position) - Sea passage;;25;310;N;31;15,6;W;37;50,8;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;23,35;;0,6;0,56;;;;;;138,05;97,83;199,89;719,52;;;;;;215;;;;1155,29;;OVDAdmin;2026-03-18 21:44
2025-02-13;15:00;Noon (Position) - Sea passage;;24;308;N;30;8,4;W;43;38,23;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,03;;;;;;;;;115,02;97,83;199,89;719,52;;;;;;215;;;;1132,26;;OVDAdmin;2026-03-18 21:44
2025-02-14;16:00;Noon (Position) - Sea passage;;25;327;N;28;55,06;W;49;43,37;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;23,54;;0,45;;;;;;;91,03;97,83;199,89;719,52;;;;;;215;;;;1108,27;;OVDAdmin;2026-03-18 21:44
2025-02-15;16:00;Noon (Position) - Sea passage;;24;315;N;27;45,58;W;55;30,22;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,16;;0,5;;;;;;;67,37;97,83;199,89;719,52;;;;;;215;;;;1084,61;;OVDAdmin;2026-03-18 21:44
2025-02-16;17:00;Noon (Position) - Sea passage;;25;333;N;27;17,2;W;61;43,82;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;23,78;;0,3;;;;;;;43,29;97,83;199,89;719,52;;;;;;215;;;;1060,53;;OVDAdmin;2026-03-18 21:44
2025-02-17;17:00;Noon (Position) - Sea passage;;24;309;N;26;47,42;W;67;28,62;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,09;;;;;;;;;20,2;97,83;199,89;719,52;;;;;;215;;;;1037,44;;OVDAdmin;2026-03-18 21:44
2025-02-18;18:00;Noon (Position) - Sea passage;;25;317;N;26;12,67;W;73;9,08;P003;P060;VG142;8373,82;25;0;0;0;;;;;;;;;;;20,2;4,61;0,15;;;;;;;0;97,83;199,89;714,76;;;;;;215;;;;1012,48;;OVDAdmin;2026-03-18 21:44
2025-02-19;18:00;Noon (Position) - Sea passage;;24;314;N;26;11,59;W;78;47,84;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,89;;0,32;;;;;;;97,83;199,89;690,55;;;;;;;215;;;;988,27;;OVDAdmin;2026-03-18 21:44
2025-02-20;18:00;Noon (Position) - Sea passage;;24;287;N;23;26,84;W;82;19,15;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,65;;0,45;;;;;;;97,83;199,89;666,45;;;;;;;215;;;;964,17;;OVDAdmin;2026-03-18 21:44
2025-02-21;18:00;Noon (Position) - Sea passage;;24;296;N;24;42,21;W;87;23,27;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;23,22;;0,88;;;;;;;97,83;199,89;642,35;;;;;;;215;;;;940,07;;OVDAdmin;2026-03-18 21:44
2025-02-22;18:00;Noon (Position) - Sea passage;;24;327;N;27;37,08;W;92;19,52;P003;P060;VG142;8373,82;24;0;0;0;;;;;;;;;;;8,13;13,99;1,73;0,1;;;;;;82,01;199,89;634,22;;;;;;;215;;;;916,12;;OVDAdmin;2026-03-18 21:44
2025-02-23;05:12;End of sea passage;;11,2;147;N;29;11,45;W;94;26,42;P003;P060;VG142;8373,82;11,2;0;0;0;;;;;;;;;;;9,43;;1,2;;;;;;;71,38;199,89;634,22;;;;;;;215;;;;905,49;;OVDAdmin;2026-03-18 21:44
2025-02-23;11:00;Arrival;;5,8;55;N;29;44,25;W;95;7,72;P003;P060;VG142;8373,82;0;5,8;0;0;;;;;;;;;;;3,6;;0,2;;;;;;;67,58;199,89;634,22;;;;;;;215;;;;901,69;;OVDAdmin;2026-03-18 21:44
2025-02-23;18:00;Noon (Position) - Port;;7;0;N;29;44,25;W;95;7,72;P060;P060;VG142;20612,73;0;0;0;0;;;;;;;;;;;;;1,2;0,3;;;;;;66,08;199,89;634,22;;;;;;;215;;;;900,19;;OVDAdmin;2026-03-18 21:44
2025-02-24;18:00;Noon (Position) - Port;;24;0;N;29;44,25;W;95;7,72;P060;P060;VG142;20612,73;0;0;0;0;;;;;;;;;;;;;2,85;1;;;;;;62,23;199,89;634,22;;;;;;4086,845;215;;;;896,34;;OVDAdmin;2026-03-18 21:44
2025-02-25;18:00;Noon (Position) - Port;;24;4,59;N;29;45,03;W;95;3,89;P060;P060;VG142;20612,73;0;0,87;0;0;;;;;;;;;;;0,4;;3,5;1;;;;;;57,33;199,89;634,22;;;;;;2716,56;215;;;;891,44;;OVDAdmin;2026-03-18 21:44
2025-02-26;18:00;Noon (Position) - Port;;24;210;N;29;16,23;W;94;29,39;P060;P060;VG142;20612,73;0;21,5;0;0;;;;;;;;;;;10,6;;4,7;0,8;;;;;;41,23;199,89;634,22;;;;;;;215;;;;875,34;;OVDAdmin;2026-03-18 21:44
2025-02-27;18:00;Noon (Position) - Port;;24;0;N;29;17,22;W;94;31,82;P060;P060;VG142;20612,73;0;1,25;0;0;;;;;;;;;;;1,19;;2,72;1;;;;;;36,32;199,89;634,22;;;;;;;215;;;;870,43;;OVDAdmin;2026-03-18 21:44
2025-02-28;18:00;Noon (Position) - Port;;24;62;N;29;43,46;W;95;14,02;P060;P060;VG142;20612,73;0;6,95;0;0;;;;;;;;;;;4,59;;3,34;0,9;;;;;;27,49;199,89;634,22;;;;;;1450,89;215;;;;861,6;;OVDAdmin;2026-03-18 21:44
2025-03-01;18:00;Noon (Position) - Port;;24;88;N;29;36,52;W;95;1,13;P060;P060;VG142;20612,73;0;10,5;0;0;;;;;;;;;;;6,65;;3,76;0,78;;;;;;16,3;199,89;634,22;;;;;;;215;;;;850,41;;OVDAdmin;2026-03-18 21:44
2025-03-02;18:00;Noon (Position) - Port;;24;33;N;29;22,67;W;94;53,54;P060;P060;VG142;20612,73;0;4,77;0;0;;;;;;;;;;;3,15;;2,39;0,8;;;;;;9,96;199,89;634,22;;;;;;1972,25;215;;;;844,07;;OVDAdmin;2026-03-18 21:44
2025-03-03;18:00;Noon (Position) - Port;;24;33,87;N;29;19,6;W;94;34,2;P060;P060;VG142;20612,73;0;2,93;0;0;;;;;;;;;;;2,28;;3,54;1,47;;;;;;2,67;199,89;634,22;;;;;;;215;;;;836,78;;OVDAdmin;2026-03-18 21:44
2025-03-04;18:00;Noon (Position) - Port;;24;21;N;29;21,7;W;94;55;P060;P060;VG142;20612,73;0;2,75;0;0;;;;;;;;;;;2,32;;0,35;;;4,59;1;;;0;194,3;634,22;;;;;;;215;;;;828,52;;OVDAdmin;2026-03-18 21:44
2025-03-05;18:00;Noon (Position) - Port;;24;41;N;29;44,84;W;95;5,88;P060;P060;VG142;20612,73;0;5,43;0;0;;;;;;;;;;;3,09;;4,76;0,5;;;;;;185,95;634,22;;;;;;;;215;;;;820,17;;OVDAdmin;2026-03-18 21:44
2025-03-06;18:00;Noon (Position) - Port;;24;0;N;29;44,84;W;95;5,88;P060;P060;VG142;20612,73;0;0;0;0;;;;;;;;;;;;;3,48;1;;;;;;181,47;634,22;;;;;;;;215;;;;815,69;;OVDAdmin;2026-03-18 21:44
2025-03-07;18:00;Noon (Position) - Port;;24;45;N;29;17,85;W;94;33,36;P060;P060;VG142;20612,73;0;4,67;0;0;;;;;;;;;;;3,11;;3,27;0,86;;;;;;174,23;634,22;;;;;;;;215;;;;808,45;;OVDAdmin;2026-03-18 21:44
2025-03-08;18:00;Noon (Position) - Port;;24;45;N;29;44,6;W;95;5,89;P060;P060;VG142;20612,73;0;5,5;0;0;;;;;;;;;;;4,79;;4,07;1;;;;;;164,37;634,22;;;;;;;;215;;;;798,59;;OVDAdmin;2026-03-18 21:44
2025-03-09;17:00;Noon (Position) - Port;;23;33;N;29;20,98;W;94;46,47;P060;P060;VG142;20612,73;0;3,48;0;0;;;;;;;;;;;3,95;;2,86;1;;;;;;156,56;634,22;;;;;;;;215;;;;790,78;;OVDAdmin;2026-03-18 21:44
2025-03-10;17:00;Noon (Position) - Port;;24;32;N;29;44,98;W;95;5,75;P060;P060;VG142;20612,73;0;3,93;0;0;;;;;;;;;;;2,54;;3,75;1;;;;;;149,27;634,22;200,3;;;;;;;215;;;;983,79;;OVDAdmin;2026-03-18 21:44
2025-03-11;17:00;Noon (Position) - Port;;24;59;N;29;11,47;W;94;27,21;P060;P060;VG142;20612,73;0;6,92;0;0;;;;;;;;;;;3,49;;3,66;0,86;;;;;;141,26;634,22;200,3;;;;;;;215;;;;975,78;;OVDAdmin;2026-03-18 21:44
2025-03-12;17:00;Noon (Position) - Port;;24;47;N;29;43,37;W;95;1,19;P060;P060;VG142;20612,73;0;5,5;0;0;;;;;;;;;;;4,48;;3,93;1;;;;;;131,85;634,22;200,3;;;;;;;215;;;;966,37;;OVDAdmin;2026-03-18 21:44
2025-03-13;17:00;Noon (Position) - Port;;24;0;N;29;43,37;W;95;1,19;P060;P060;VG142;20612,73;0;0;0;0;;;;;;;;;;;;;3,4;1;;;;;;127,45;634,22;200,3;;;;;;;215;;;;961,97;;OVDAdmin;2026-03-18 21:44
2025-03-14;15:30;Noon (Position) - Port;;22,5;0;N;29;43,37;W;95;1,19;P060;P060;VG142;20612,73;0;0;0;0;;;;;;;;;;;;;3,3;0,9;;;;;;123,25;634,22;200,3;;;;;;;215;;;;957,77;;OVDAdmin;2026-03-18 21:44
2025-03-14;17:00;Departure;CargoOperations;1,5;12;N;29;33,72;W;94;55,09;P060;P060;VG142;20612,73;0;1,5;0;0;;;;;;;;;;;1,1;;0,6;;;;;;;121,55;634,22;200,3;;;;;;;215;;;;956,07;;OVDAdmin;2026-03-18 21:44
2025-03-14;19:36;Begin of sea passage;;2,6;26;N;29;16,86;W;94;35,63;P060;P059;VG097;20612,73;0;2,6;0;0;;;;;;;;;;;2,45;;1,33;;;;;;;117,77;634,22;200,3;;;;;;;215;;;;952,29;;OVDAdmin;2026-03-18 21:44
2025-03-15;00:00;End of sea passage;;4,4;52;N;28;46,26;W;95;6,4;P060;P059;VG097;20612,73;4,4;0;0;0;;;;;;;;;;;4,48;;2,74;0,89;;;;;;109,66;634,22;200,3;;;;;;;215;;;;944,18;;OVDAdmin;2026-03-18 21:44
2025-03-15;17:00;Noon (Position) - Sea passage;;17;6;N;28;52,11;W;95;9,18;P060;P059;VG097;20612,73;0;1,17;15,83;0;;;;;;;;;;;1,7;;1,63;0,78;;;;;;105,55;634,22;200,3;;;;;;;215;;;;940,07;;OVDAdmin;2026-03-18 21:44
2025-03-16;17:00;Noon (Position) - Sea passage;;24;0;N;28;52,22;W;95;9,15;P060;P059;VG097;20612,73;0;0;24;0;;;;;;;;;;;;;2,56;1;;;;;;101,99;634,22;200,3;;;;;;;215;;;;936,51;;OVDAdmin;2026-03-18 21:44
2025-03-17;17:00;Noon (Position) - Sea passage;;24;12;N;28;56,6;W;95;19,03;P060;P059;VG097;20612,73;0;2,1;21,9;0;;;;;;;;;;;0,53;;2,36;1;;;;;;98,1;634,22;200,3;;;;;;;215;;;;932,62;;OVDAdmin;2026-03-18 21:44
2025-03-17;17:15;Arrival;;0,25;0;N;28;56,6;W;95;19,03;P060;P059;VG097;20612,73;0;0,25;0;0;;;;;;;;;;;0,1;;0,1;;;;;;;97,9;634,22;200,3;;;;;;;215;;;;932,42;;OVDAdmin;2026-03-18 21:44
2025-03-18;15:54;Departure;CargoOperations;22,65;0;N;28;56,6;W;95;19,03;P059;P059;VG097;23909,24;0;0;0;0;;;;;;;;;;;;;2,34;0,9;;;;;;94,66;634,22;200,3;;;;;;;215;;;;929,18;;OVDAdmin;2026-03-18 21:44
2025-03-18;16:48;Begin of sea passage;;0,9;7;N;28;53,52;W;95;14,21;P059;P060;VG143;23909,24;0;0,9;0;0;;;;;;;;;;;0,69;;0,35;0,1;;;;;;93,52;634,22;200,3;;;;;;0;215;;;;928,04;;OVDAdmin;2026-03-18 21:44
2025-03-18;17:00;Noon (Position) - Sea passage;;0,2;2;N;28;52,17;W;95;13,05;P059;P060;VG143;23909,24;0,2;0;0;0;;;;;;;;;;;0,1;;0,1;;;;;;;93,32;634,22;200,3;;;;;;0;215;;;;927,84;;OVDAdmin;2026-03-18 21:44
