Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;Discharge_Pump_Work;Discharge_Pump_SFOC;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-09-03;18:00;Noon (Position) - Sea passage;;24;338;N;16;17,09;W;100;51,43;P030;P066;VG083;30181,82;24;0;0;0;25;;;3,5;2,8;;;;105,1;549,42;139,75;;;202,8;2,8;794,27;;OVDAPI;2026-03-14 16:57
2025-09-04;18:00;Noon (Position) - Sea passage;;24;329;N;18;51,1;W;105;49,06;P030;P066;VG083;30181,82;24;0;0;0;25,1;;;3,7;3,2;;;;105,1;517,42;139,75;;;202,8;3,2;762,27;;OVDAPI;2026-03-14 16:57
2025-09-05;19:00;Noon (Position) - Sea passage;;25;353;N;22;3,3;W;111;8,8;P030;P066;VG083;30181,82;25;0;0;0;26,1;;;4;3,2;;;;105,1;484,12;139,75;;;202,8;3,2;728,97;;OVDAPI;2026-03-14 16:57
2025-09-06;19:00;Noon (Position) - Sea passage;;24;330;N;25;59,01;W;115;13,15;P030;P066;VG083;30181,82;24;0;0;0;25,1;;;4,1;3,4;;;;105,1;451,52;139,75;;;202,8;3,4;696,37;;OVDAPI;2026-03-14 16:57
2025-09-07;19:00;Noon (Position) - Sea passage;;24;341;N;30;33,21;W;119;5,96;P030;P066;VG083;30181,82;24;0;0;0;25,3;;;4;3,6;;;;105,1;418,62;139,75;;;202,8;3,6;663,47;;OVDAPI;2026-03-14 16:57
2025-09-08;19:00;Noon (Position) - Sea passage;;24;331;N;35;25,24;W;122;6,17;P030;P066;VG083;30181,82;24;0;0;0;25,5;;;3,8;5,4;;;;70,4;418,62;139,75;;;202,8;5,4;628,77;;OVDAPI;2026-03-14 16:57
2025-09-09;04:36;End of sea passage;;9,6;130;N;37;33,53;W;122;39,86;P030;P066;VG083;30181,82;9,6;0;0;0;9,9;;;1,5;2,1;;;;56,9;418,62;139,75;;;202,8;2,1;615,27;;OVDAPI;2026-03-14 16:57
2025-09-09;19:00;Noon (Position) - Sea passage;;14,4;31;N;37;44,22;W;122;20,27;P030;P066;VG083;30181,82;0;2,82;11,58;0;2,1;;;2;3;;;;49,8;418,62;139,75;;;202,8;2,3;608,17;;OVDAPI;2026-03-14 16:57
2025-09-10;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,22;W;122;20,3;P030;P066;VG083;30181,82;0;0;24;0;;;;2,4;5,1;;;;42,3;418,62;139,75;350,84;;202,8;4,1;951,51;;OVDAPI;2026-03-14 16:57
2025-09-11;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,22;W;122;20,29;P030;P066;VG083;30181,82;0;0;24;0;;;;2,5;5;;;;34,8;418,62;139,75;350,84;;202,8;4;944,01;;OVDAPI;2026-03-14 16:57
2025-09-12;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,22;W;122;20,29;P030;P066;VG083;30181,82;0;0;24;0;;;;2,6;7,4;;;;24,8;418,62;139,75;350,84;;202,8;6,4;934,01;;OVDAPI;2026-03-14 16:57
2025-09-13;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,29;W;122;20,22;P030;P066;VG083;30181,82;0;0;24;0;;;;2,3;6,8;;;;15,7;418,62;139,75;350,84;;202,8;5,8;924,91;;OVDAPI;2026-03-14 16:57
2025-09-14;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,33;W;122;20,22;P030;P066;VG083;30181,82;0;0;24;0;;;;2,6;7,1;;;;6;418,62;139,75;350,84;;202,8;6,1;915,21;;OVDAPI;2026-03-14 16:57
2025-09-15;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,38;W;122;20,35;P030;P066;VG083;30181,82;0;0;24;0;;;;2,4;3,6;;;3;0;418,62;136,75;350,84;;202,8;5,6;906,21;;OVDAPI;2026-03-14 16:57
2025-09-16;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,38;W;122;20,36;P030;P066;VG083;30181,82;0;0;24;0;;;;2,3;6,1;;;;418,62;128,35;350,84;;;202,8;5;897,81;;OVDAPI;2026-03-14 16:57
2025-09-17;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,34;W;122;20,45;P030;P066;VG083;30181,82;0;0;24;0;;;;2,3;6;;;;418,62;120,05;350,84;;;202,8;5;889,51;;OVDAPI;2026-03-14 16:57
2025-09-18;19:00;Noon (Position) - Sea passage;;24;0;N;37;44,29;W;122;20,17;P030;P066;VG083;30181,82;0;0;24;0;;;;2,6;5,8;;;;418,62;111,65;350,84;;;202,8;4,8;881,11;;OVDAPI;2026-03-14 16:57
2025-09-19;17:25;Arrival;;22,42;27;N;38;3,4;W;122;15,73;P030;P066;VG083;30181,82;0;3,92;18,5;0;1,9;;;2,4;6,2;;;;418,62;101,15;350,84;80,61;;202,8;5,4;951,22;;OVDAPI;2026-03-14 16:57
2025-09-19;19:00;Noon (Position) - Port;;1,58;0;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;0;0;0;;;;0,2;0,5;;;;418,62;100,45;350,84;80,61;;202,8;0,3;950,52;;OVDAPI;2026-03-14 16:57
2025-09-20;19:00;Noon (Position) - Port;;24;0;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;0;0;0;;;;4,9;6,5;;;;418,62;89,05;350,84;80,61;12432;202,8;5,5;939,12;;OVDAPI;2026-03-14 16:57
2025-09-21;19:00;Noon (Position) - Port;;24;0;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;0;0;0;;;;5,1;4,7;;;;418,62;79,25;350,84;80,61;15904;202,8;3,7;929,32;;OVDAPI;2026-03-14 16:57
2025-09-22;19:00;Noon (Position) - Port;;24;26;N;37;45,38;W;122;20,07;P066;P066;VG083;10548,62;0;2,45;0;0;1,5;;;3,6;3,6;;;;418,62;70,55;350,84;80,61;1514,24;202,8;2,6;920,62;;OVDAPI;2026-03-14 16:57
2025-09-23;19:00;Noon (Position) - Port;;24;0;N;37;45,37;W;122;20,09;P066;P066;VG083;10548,62;0;0;0;0;;;;4,6;9,1;;;;418,62;56,85;350,84;80,61;;202,8;;906,92;;OVDAPI;2026-03-14 16:57
2025-09-24;19:00;Noon (Position) - Port;;24;0;N;37;45,38;W;122;20,09;P066;P066;VG083;10548,62;0;0;0;0;;;;4,5;1;;;;418,62;51,35;350,84;80,61;;202,8;;901,42;;OVDAPI;2026-03-14 16:57
2025-09-25;19:00;Noon (Position) - Port;;24;0;N;37;45,4;W;122;20,08;P066;P066;VG083;10548,62;0;0;0;0;;;;2,5;1;;;;418,62;47,85;350,84;80,61;;202,8;;897,92;;OVDAPI;2026-03-14 16:57
2025-09-26;19:00;Noon (Position) - Port;;24;26;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;3,55;0;0;1,9;;;2,9;1,1;;;;418,62;41,95;350,84;80,61;;202,8;;892,02;;OVDAPI;2026-03-14 16:57
2025-09-27;19:00;Noon (Position) - Port;;24;0;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;0;0;0;;;;2,3;1,2;;;;418,62;38,45;350,84;80,61;;202,8;;888,52;;OVDAPI;2026-03-14 16:57
2025-09-28;01:54;Departure;CargoOperations;6,9;0;N;38;3,4;W;122;15,73;P066;P066;VG083;10548,62;0;0;0;0;;;;0,8;0,5;;;;418,62;37,15;350,84;80,61;;202,8;;887,22;;OVDAPI;2026-03-14 16:57
2025-09-28;05:06;Begin of sea passage;;3,2;35;N;37;44,86;W;122;43,42;P066;P045;VG084;10548,62;0;3,2;0;0;2,6;;;0,7;0,1;;;;418,62;33,75;350,84;80,61;0;202,8;;883,82;;OVDAPI;2026-03-16 14:33
2025-09-28;19:00;Noon (Position) - Sea passage;;13,9;185;N;37;35,31;W;126;29,15;P066;P045;VG084;10548,62;13,9;0;0;0;14,5;;;1,8;;;;;418,62;17,45;350,84;80,61;0;202,8;;867,52;;OVDAPI;2026-03-16 14:33
2025-09-29;20:00;Noon (Position) - Sea passage;;25;303;N;38;47,01;W;132;38,04;P066;P045;VG084;10548,62;25;0;0;0;4,3;21,2;;3,1;;;0,7;;394,32;12,45;350,84;80,61;0;202,8;;838,22;;OVDAPI;2026-03-16 14:33
2025-09-30;20:00;Noon (Position) - Sea passage;;24;224;N;39;52,25;W;137;14,18;P066;P045;VG084;10548,62;24;0;0;0;22,6;;;4,8;5;;;;361,92;12,45;350,84;80,61;0;202,8;;805,82;;OVDAPI;2026-03-16 14:33
2025-10-01;21:00;Noon (Position) - Sea passage;;25;224;N;41;12,07;W;141;46,07;P066;P045;VG084;10548,62;25;0;0;0;22,5;;;4,3;1,3;;;;333,82;12,45;350,84;80,61;0;202,8;;777,72;;OVDAPI;2026-03-16 14:33
2025-10-02;21:00;Noon (Position) - Sea passage;;24;311;N;43;18,27;W;147;49,91;P066;P045;VG084;10548,62;24;0;0;0;25,4;;;4,3;2,8;;;;301,32;12,45;350,84;80,61;0;202,8;;745,22;;OVDAPI;2026-03-16 14:33
2025-10-03;22:00;Noon (Position) - Sea passage;;25;337;N;45;13,07;W;155;12,66;P066;P045;VG084;10548,62;25;0;0;0;26,7;;;4,7;3;;;;266,92;12,45;350,84;80,61;0;202,8;;710,82;;OVDAPI;2026-03-16 14:33
2025-10-04;22:00;Noon (Position) - Sea passage;;24;321;N;46;32,88;W;162;28,12;P066;P045;VG084;10548,62;24;0;0;0;24,8;;;3,2;1;;;;237,92;12,45;350,84;80,61;0;202,8;;681,82;;OVDAPI;2026-03-16 14:33
2025-10-05;23:00;Noon (Position) - Sea passage;;25;271;N;45;1,46;W;168;35,04;P066;P045;VG084;10548,62;25;0;0;0;21,6;;;3,4;;;;;212,92;12,45;350,84;80,61;0;202,8;;656,82;;OVDAPI;2026-03-16 14:33
2025-10-06;23:00;Noon (Position) - Sea passage;;24;310;N;43;16,96;W;175;16,73;P066;P045;VG084;10548,62;24;0;0;0;25,1;;;3,5;0,7;;;;183,62;12,45;350,84;80,61;0;202,8;;627,52;;OVDAPI;2026-03-16 14:33
2025-10-08;00:00;Noon (Position) - Sea passage;;25;271;N;42;10,32;W;179;46,77;P066;P045;VG084;10548,62;25;0;0;0;25,5;;;3,6;0,2;;;;154,32;12,45;350,84;80,61;0;202,8;;598,22;;OVDAPI;2026-03-16 14:33
2025-10-09;00:00;Noon (Position) - Sea passage;;24;282;N;41;19,22;E;174;16,99;P066;P045;VG084;10548,62;24;0;0;0;23,4;;;3,3;;;;;127,62;12,45;350,84;80,61;0;202,8;;571,52;;OVDAPI;2026-03-16 14:33
2025-10-10;01:00;Noon (Position) - Sea passage;;25;271;N;40;3,1;E;168;41,58;P066;P045;VG084;10548,62;25;0;0;0;24,5;;;3,4;;;;;99,72;12,45;350,84;80,61;0;202,8;;543,62;;OVDAPI;2026-03-16 14:33
2025-10-11;01:00;Noon (Position) - Sea passage;;24;213;N;40;23,35;E;164;9,66;P066;P045;VG084;10548,62;24;0;0;0;21,7;;;3,4;;;;;74,62;12,45;350,84;80,61;0;202,8;;518,52;;OVDAPI;2026-03-16 14:33
2025-10-12;02:00;Noon (Position) - Sea passage;;25;172;N;41;6,25;E;160;32;P066;P045;VG084;10548,62;25;0;0;0;20,5;;;3,3;;;;;50,82;12,45;350,84;80,61;0;202,8;;494,72;;OVDAPI;2026-03-16 14:33
2025-10-13;02:00;Noon (Position) - Sea passage;;24;236;N;41;27,91;E;155;57,22;P066;P045;VG084;10548,62;24;0;0;0;22,5;;;3,4;;;;;24,92;12,45;350,84;80,61;0;202,8;;468,82;;OVDAPI;2026-03-16 14:33
2025-10-14;03:00;Noon (Position) - Sea passage;;25;332;N;41;13,66;E;149;30,62;P066;P045;VG084;10548,62;25;0;0;0;24,92;1,38;;3,4;;;;;0;12,45;346,06;80,61;0;202,8;;439,12;;OVDAPI;2026-03-16 14:33
2025-10-15;03:00;Noon (Position) - Sea passage;;24;315;N;41;37,64;E;142;34,36;P066;P045;VG084;10548,62;24;0;0;0;26;;;3,4;;;;;12,45;316,66;80,61;;0;202,8;;409,72;;OVDAPI;2026-03-16 14:33
2025-10-16;03:00;Noon (Position) - Sea passage;;24;331;N;39;10,55;E;136;22,65;P066;P045;VG084;10548,62;24;0;0;0;25,8;;;3,6;;;;;12,45;287,26;80,61;;0;202,8;;380,32;;OVDAPI;2026-03-16 14:33
2025-10-17;03:00;Noon (Position) - Sea passage;;24;344;N;35;51,63;E;130;30,64;P066;P045;VG084;10548,62;24;0;0;0;25,8;;;3,6;;;;;12,45;257,86;80,61;;0;202,8;;350,92;;OVDAPI;2026-03-16 14:33
2025-10-17;16:00;End of sea passage;;13;180;N;34;36,85;E;127;57,02;P066;P045;VG084;10548,62;13;0;0;0;13,3;0,8;;0,1;0,3;;1,9;0,2;11,25;242,46;80,61;;0;202,8;;334,32;;OVDAPI;2026-03-16 14:33
