Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;Discharge_Pump_Fuel_Type;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Incinerator_Consumption_BDN_2;Source_System;Last_Updated
2025-01-01;16:00;Noon (Position) - Sea passage;;24;379;N;13;35,55;W;66;3,86;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;24;0;0;0;;;;;;;;;;;26,1;;;3,6;;;;;219,7;489,1;;;;;;;0;199,5;;;;708,8;;OVDAPI;2025-11-03 06:57
2025-01-02;16:00;Noon (Position) - Sea passage;;24;380;N;15;3,05;W;72;19,83;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;24;0;0;0;;;;;;;;;;;25,9;;;3,7;;;;;219,7;459,5;;;;;;;0;199,5;;;;679,2;;OVDAPI;2025-11-03 06:57
2025-01-03;17:00;Noon (Position) - Sea passage;;25;392;N;16;35,6;W;78;54,2;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;25;0;0;0;;;;;;;;;;;26,9;;;4,1;;;;;219,7;428,5;;;;;;;0;199,5;;;;648,2;;OVDAPI;2025-11-03 06:57
2025-01-04;17:00;Noon (Position) - Sea passage;;24;362;N;20;25,09;W;83;56,62;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;24;0;0;0;;;;;;;;;;;26,1;;;3,5;;;;;219,7;398,9;;;;;;;0;199,5;;;;618,6;;OVDAPI;2025-11-03 06:57
2025-01-05;18:00;Noon (Position) - Sea passage;;25;397;N;23;32,71;W;90;5,17;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;25;0;0;0;;;;;;;;;;;27;;;3,3;;;;;219,7;368,6;;;;;;;0;199,5;;;;588,3;;OVDAPI;2025-11-03 06:57
2025-01-06;18:00;Noon (Position) - Sea passage;;24;331;N;27;5,5;W;94;17,36;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;24;0;0;0;;;;;;;;;;;13,8;11,5;;1,6;0,1;;1,9;;206,5;352,9;;;;;;;0;199,5;;;;559,4;;OVDAPI;2025-11-03 06:57
2025-01-07;02:30;End of sea passage;;8,5;115;N;28;45,45;W;95;6,19;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;8,5;0;0;0;;;;;;;;;;;9,4;;;1,3;0,1;;;;195,7;352,9;;;;;;;0;199,5;;;;548,6;;OVDAPI;2025-11-03 06:57
2025-01-07;18:00;Noon (Position) - Sea passage;;15,5;5,26;N;28;50,93;W;95;7,48;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;0;1;14,5;0;;;;;;;;;;;0,3;;;1,8;0,4;;;;193,2;352,9;;;;;;;0;199,5;;;;546,1;;OVDAPI;2025-11-03 06:57
2025-01-08;05:30;Arrival;;11,5;13,16;N;28;56,59;W;95;19,03;BRARB;USFPO;202407-1-BRARB-USFPO;;14206,53;0;2,25;9,25;0;;;;;;;;;;;0,5;;;1,6;0,3;;;;190,8;352,9;;;;;;;0;199,5;;;;543,7;;OVDAPI;2025-11-03 06:57
2025-01-08;18:00;Noon (Position) - Port;;12,5;0;N;28;56,59;W;95;19,03;USFPO;USFPO;202407-1-BRARB-USFPO;;13245,91;0;0;0;0;;;;;;;;;;;;;;2,2;0,3;;;;188,3;352,9;;;;;;;1617;199,5;;;;541,2;;OVDAPI;2025-11-03 06:57
2025-01-08;18:20;Departure;;0,33;0,1;N;28;56,54;W;95;18,93;USFPO;USFPO;202407-1-BRARB-USFPO;;13245,91;0;0;0;0;;;;;;;;;;;;;;0,1;;;;;188,2;352,9;;;;;;;0;199,5;;;;541,1;;OVDAPI;2025-11-03 06:57
2025-01-08;19:00;Begin of sea passage;;0,67;8,3;N;28;51,81;W;95;14,01;USFPO;USHOU;202407-2-USFPO-USHOU;;13245,91;0;0,67;0;0;;;;;;;;;;;0,4;;;0,1;;;;;187,7;352,9;;;;;;;;199,5;;;;540,6;;OVDAPI;2026-03-14 17:02
2025-01-09;00:00;End of sea passage;;5;62,3;N;29;14,96;W;94;31,09;USFPO;USHOU;202407-2-USFPO-USHOU;;13245,91;5;0;0;0;;;;;;;;;;;4,2;;;0,8;0,1;;;;182,6;352,9;;;;;;;;199,5;;;;535,5;;OVDAPI;2026-03-14 17:02
2025-01-09;05:30;Arrival;;5,5;50,97;N;29;44,46;W;95;9,82;USFPO;USHOU;202407-2-USFPO-USHOU;;13245,91;0;5,5;0;0;;;;;;;;;;;2,7;;;0,8;0,1;;;;179;352,9;;;;;;;;199,5;;;;531,9;;OVDAPI;2026-03-14 17:02
2025-01-09;18:00;Noon (Position) - Port;;12,5;1;N;29;44,3;W;95;9,4;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0,17;0;0;;;;;;;;;;;;;;2,1;0,3;;;;176,6;352,9;;;;;;;2036,65;199,5;;;;529,5;;OVDAPI;2026-03-14 17:02
2025-01-10;18:00;Noon (Position) - Port;;24;51;N;29;18,39;W;94;32,13;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;5,42;0;0;;;;;;;;;;;3,6;;;3,8;0,7;;;;168,5;352,9;;;;;;;;199,5;;;;521,4;;OVDAPI;2026-03-14 17:02
2025-01-11;18:00;Noon (Position) - Port;;24;38,19;N;29;36,53;W;95;1,26;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;4,53;0;0;;;;;;;;;;;2,2;;;3,7;0,7;;;;161,9;352,9;;;;;;;6943,02;199,5;;;;514,8;;OVDAPI;2026-03-14 17:02
2025-01-12;18:00;Noon (Position) - Port;;24;0;N;29;36,53;W;95;1,26;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;3,2;0,7;;;;158;352,9;;;;;;;3333,96;199,5;;;;510,9;;OVDAPI;2026-03-14 17:02
2025-01-13;18:00;Noon (Position) - Port;;24;29,04;N;29;19,29;W;94;39,19;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;3;0;0;;;;;;;;;;;0,7;;;3,2;0,7;;;;153,4;352,9;;;;;;;3160,5;199,5;;;;506,3;;OVDAPI;2026-03-14 17:02
2025-01-14;18:00;Noon (Position) - Port;;24;57,83;N;29;44,7;W;95;5,78;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;6,5;0;0;;;;;;;;;;;3,6;;;3,8;2,3;;;;143,7;352,9;;;;;;;;199,5;;;;496,6;;OVDAPI;2026-03-14 17:02
2025-01-15;18:00;Noon (Position) - Port;;24;0;N;29;44,7;W;95;5,78;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;5,4;0,6;;;;137,7;352,9;;;;;;;10119,48;199,5;;;;490,6;;OVDAPI;2026-03-14 17:02
2025-01-16;18:00;Noon (Position) - Port;;24;0;N;29;44,7;W;95;5,78;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;4,1;1;;;;132,6;352,9;199,73;700,46;;;;;4509,96;199,5;;;;1385,69;;OVDAPI;2026-03-14 17:02
2025-01-17;18:00;Noon (Position) - Port;;24;46,46;N;29;18,61;W;94;32,09;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;4,42;0;0;;;;;;;;;;;2,7;;;4;2,1;;;;123,8;352,9;199,73;700,46;;;;;;199,5;;;;1376,89;;OVDAPI;2026-03-14 17:02
2025-01-18;18:00;Noon (Position) - Port;;24;37,41;N;29;36,71;W;95;1,59;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;4,42;0;0;;;;;;;;;;;2,2;;;4,2;2,4;;;;115;352,9;199,73;700,46;;;;;;199,5;;;;1368,09;;OVDAPI;2026-03-14 17:02
2025-01-19;18:00;Noon (Position) - Port;;24;37,1;N;29;19,45;W;94;31,45;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;3,92;0;0;;;;;;;;;;;1,8;;;3,8;2,2;;;;107,2;352,9;199,73;700,46;;;;;;199,5;;;;1360,29;;OVDAPI;2026-03-14 17:02
2025-01-20;18:00;Noon (Position) - Port;;24;0;N;29;19,52;W;94;31,61;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;3,6;1,6;;;;94,5;353,6;199,73;700,46;;;;;;199,5;;;0,8;1348,29;;OVDAPI;2026-03-14 17:02
2025-01-21;18:00;Noon (Position) - Port;;24;0;N;29;19,49;W;94;31,61;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;3,8;1,8;;;;94,5;353,6;199,73;700,46;;;;;;199,5;;;1;1348,29;;OVDAPI;2026-03-14 17:02
2025-01-22;18:00;Noon (Position) - Port;;24;0;N;29;19,61;W;94;31,63;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;3,1;1,63;;;;89,77;353,6;199,73;700,46;;;;;;199,5;;;0,83;1343,56;;OVDAPI;2026-03-14 17:02
2025-01-23;18:00;Noon (Position) - Port;;24;0;N;29;19,5;W;94;31,62;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;3,3;1,2;;;;85,27;353,6;199,73;700,46;;;;;;199,5;;;0,4;1339,06;;OVDAPI;2026-03-14 17:02
2025-01-24;18:00;Noon (Position) - Port;;24;48,12;N;29;44,69;W;95;5,85;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;5,67;0;0;;;;;;;;;;;3,9;;;3,7;1,1;;;;76,57;353,6;199,73;700,46;;;;;;199,5;;;0,3;1330,36;;OVDAPI;2026-03-14 17:02
2025-01-25;02:15;Departure;CargoOperations;8,25;0,1;N;29;44,8;W;95;5,92;USHOU;USHOU;202407-2-USFPO-USHOU;;10572,2;0;0;0;0;;;;;;;;;;;;;;1,9;0,3;;;;74,37;353,6;199,73;700,46;;;;;2599,1;199,5;;;0,2;1328,16;;OVDAPI;2026-03-14 17:02
2025-01-25;06:30;Begin of sea passage;;4,25;44,73;N;29;15,8;W;94;35,28;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;0;4,25;0;0;;;;;;;;;;;2,8;;;0,7;0,2;;;;70,67;353,6;199,73;700,46;;;;;0;199,5;;;0,2;1324,46;;OVDAPI;2026-03-16 14:34
2025-01-25;18:00;Noon (Position) - Sea passage;;11,5;160;N;27;37,8;W;95;42,2;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;11,5;0;0;0;;;;;;;;;;;12,1;;;2,4;1;;;;55,17;353,6;199,73;700,46;;;;;0;199,5;;;;1308,96;;OVDAPI;2026-03-16 14:34
2025-01-25;21:45;End of sea passage;;3,75;49;N;28;16,72;W;96;9,88;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;3,75;0;0;0;;;;;;;;;;;2,8;;;0,7;0,1;;;;51,57;353,6;199,73;700,46;;;;;0;199,5;;;0,1;1305,36;;OVDAPI;2026-03-16 14:34
2025-01-26;18:00;Noon (Position) - Sea passage;;20,25;2,92;N;28;21,41;W;96;12,57;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;0;0,58;19,67;0;;;;;;;;;;;0,2;;;2,9;0,9;;;;47,57;353,6;199,73;700,46;;;;;0;199,5;;;0,4;1301,36;;OVDAPI;2026-03-16 14:34
2025-01-27;18:00;Noon (Position) - Sea passage;;24;18,55;N;28;30,53;W;96;26,49;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;0;2,17;21,83;0;;;;;;;;;;;1,1;;;3,2;1,1;;;;42,17;353,6;199,73;700,46;;;;;0;199,5;;;0,3;1295,96;;OVDAPI;2026-03-16 14:34
2025-01-27;20:08;Arrival;;2,13;10,3;N;28;38,67;W;96;33,05;USHOU;USPCR;202407-3-USHOU-USPCR;;10572,2;0;2,13;0;0;;;;;;;;;;;1,5;;;0,4;;;;;40,27;353,6;199,73;700,46;;;;;0;199,5;;;;1294,06;;OVDAPI;2026-03-16 14:34
2025-01-28;18:00;Noon (Position) - Port;;21,87;0;N;28;38,67;W;96;33,06;USPCR;USPCR;202407-3-USHOU-USPCR;;19118,45;0;0;0;0;;;;;;;;;;;;;;2,9;0,9;;;;36,47;353,6;199,73;700,46;;;;;0;199,5;;;0,2;1290,26;;OVDAPI;2026-03-16 14:34
2025-01-29;18:00;Noon (Position) - Port;;24;0;N;28;38,67;W;96;33,06;USPCR;USPCR;202407-3-USHOU-USPCR;;19118,45;0;0;0;0;;;;;;;;;;;;;;3;1;;;;32,47;353,6;199,73;700,46;;;;;0;199,5;;;0,2;1286,26;;OVDAPI;2026-03-16 14:34
2025-01-30;16:55;Noon (Position) - Port;;22,92;0;N;28;38,67;W;96;33,06;USPCR;USPCR;202407-3-USHOU-USPCR;;19118,45;0;0;0;0;;;;;;;;;;;;;;3;1,3;;;;28,17;353,6;199,73;700,46;;;;;0;199,5;;;0,5;1281,96;;OVDAPI;2026-03-16 14:34
2025-01-30;18:00;Departure;;1,08;6,04;N;28;34,49;W;96;32,13;USPCR;USPCR;202407-3-USHOU-USPCR;;19118,45;0;1,08;0;0;;;;;;;;;;;0,2;;;0,2;;;;;27,77;353,6;199,73;700,46;;;;;0;199,5;;;;1281,56;;OVDAPI;2026-03-16 14:34
2025-01-30;20:00;Begin of sea passage;;2;19,41;N;28;23,15;W;96;15,94;USPCR;USCRP;202501-1-USPCR-USCRP;;19118,45;0;2;0;0;;;;;;;;;;;1,9;;;0,5;0,1;;;;25,27;353,6;199,73;700,46;;;;;0;199,5;;;0,1;1279,06;;OVDAPI;2025-11-03 06:56
2025-01-31;00:00;End of sea passage;;4;56,3;N;27;48,11;W;96;45,69;USPCR;USCRP;202501-1-USPCR-USCRP;;19118,45;4;0;0;0;;;;;;;;;;;3,8;;;0,5;;;;;20,97;353,6;199,73;700,46;;;;;0;199,5;;;;1274,76;;OVDAPI;2025-11-03 06:56
2025-01-31;18:00;Noon (Position) - Sea passage;;18;30,01;N;27;48,97;W;97;12,98;USPCR;USCRP;202501-1-USPCR-USCRP;;19118,45;0;3,42;14,58;0;;;;;;;;;;;1,4;;;2,3;0,6;;;;16,67;353,6;199,73;700,46;;;;;0;199,5;;;;1270,46;;OVDAPI;2025-11-03 06:56
2025-01-31;19:33;Arrival;;1,55;5,57;N;27;52,72;W;97;17,13;USPCR;USCRP;202501-1-USPCR-USCRP;;19118,45;0;1,55;0;0;;;;;;;;;;;0,5;;;0,3;;;;;11;353,6;199,73;700,46;;;;;0;199,5;;;;1264,79;;OVDAPI;2025-11-03 06:56
2025-02-01;16:05;Noon (Position) - Port;;20,53;0;N;27;52,72;W;97;17,13;USCRP;USCRP;202501-1-USPCR-USCRP;;29078,28;0;0;0;0;;;;;;;;;;;;;;2,8;0,7;;;;7,5;353,6;199,73;700,46;;;;;0;199,5;;;;1261,29;;OVDAPI;2025-11-03 06:56
2025-02-01;18:00;Departure;;1,92;13,92;N;27;50,49;W;97;4,32;USCRP;USCRP;202501-1-USPCR-USCRP;;29078,28;0;1,92;0;0;;;;;;;;;;;0,3;;;0,33;0,1;;;;6,77;353,6;199,73;700,46;;;;;0;199,5;;;;1260,56;;OVDAPI;2025-11-03 06:56
2025-02-01;19:00;Begin of sea passage;;1;12,58;N;27;44,14;W;96;52,31;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;1;0;0;;;;;;;;;;;1;;;0,2;;;;;5,57;353,6;199,73;700,46;;;;;0;199,5;;;;1259,36;;OVDAPI;2025-11-03 06:56
2025-02-02;18:00;Noon (Position) - Sea passage;;23;336;N;25;18,81;W;91;44,76;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;23;0;0;0;;;;;;;;;;;5,57;10,43;7,36;1,2;0,3;;1,4;0,2;0;344,74;187,7;700,46;;;;;0;199,5;;;;1232,9;;OVDAPI;2025-11-03 06:56
2025-02-03;18:00;Noon (Position) - Sea passage;;24;327;N;24;11,41;W;85;53,64;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26;;;3,4;0,6;;;;314,74;187,7;700,46;;;;;;0;199,5;;;;1202,9;;OVDAPI;2025-11-03 06:56
2025-02-04;17:00;Noon (Position) - Sea passage;;23;351;N;23;6,23;W;79;43,66;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;23;0;0;0;;;;;;;;;;;24,9;;;3;;;;;286,84;187,7;700,46;;;;;;0;199,5;;;;1175;;OVDAPI;2025-11-03 06:56
2025-02-05;17:00;Noon (Position) - Sea passage;;24;338;N;20;49,6;W;74;16,74;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26;;;3,5;0,2;;;;257,14;187,7;700,46;;;;;;0;199,5;;;;1145,3;;OVDAPI;2025-11-03 06:56
2025-02-06;17:00;Noon (Position) - Sea passage;;24;324;N;19;47,6;W;68;42,82;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26,1;;;3,5;;;;;227,54;187,7;700,46;;;;;;0;199,5;;;;1115,7;;OVDAPI;2025-11-03 06:56
2025-02-07;16:00;Noon (Position) - Sea passage;;23;303;N;18;55,76;W;63;31,04;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;23;0;0;0;;;;;;;;;;;25;;;3,5;0,4;;;;198,64;187,7;700,46;;;;;;0;199,5;;;;1086,8;;OVDAPI;2025-11-03 06:56
2025-02-08;16:00;Noon (Position) - Sea passage;;24;335;N;16;17,3;W;58;48,4;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26;;;3,5;0,2;;;;168,94;187,7;700,46;;;;;;0;199,5;;;;1057,1;;OVDAPI;2025-11-03 06:56
2025-02-09;16:00;Noon (Position) - Sea passage;;24;318;N;13;2,64;W;54;35,87;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26;;;3,5;;;;;139,44;187,7;700,46;;;;;;0;199,5;;;;1027,6;;OVDAPI;2025-11-03 06:56
2025-02-10;16:00;Noon (Position) - Sea passage;;24;314;N;9;45,96;W;50;22,57;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;25,9;;;3,1;;;;;110,44;187,7;700,46;;;;;;0;199,5;;;;998,6;;OVDAPI;2025-11-03 06:56
2025-02-11;15:00;Noon (Position) - Sea passage;;23;319;N;6;28,33;W;46;10,11;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;23;0;0;0;;;;;;;;;;;25,1;;;3,1;;;;;82,24;187,7;700,46;;;;;;0;199,5;;;;970,4;;OVDAPI;2025-11-03 06:56
2025-02-12;15:00;Noon (Position) - Sea passage;;24;328;N;3;3,22;W;41;51,11;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26,1;;;3,2;;;;;52,94;187,7;700,46;;;;;;0;199,5;;;;941,1;;OVDAPI;2025-11-03 06:56
2025-02-13;15:00;Noon (Position) - Sea passage;;24;352;S;0;50,1;W;37;31,5;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;26,1;;;3,3;0,5;;;;23,04;187,7;700,46;;;;;;0;199,5;;;;911,2;;OVDAPI;2025-11-03 06:56
2025-02-14;15:00;Noon (Position) - Sea passage;;24;321;S;5;24,29;W;34;50,6;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;24;0;0;0;;;;;;;;;;;23,04;3,06;;3,6;0,3;;;;0;187,7;693,5;;;;;;0;199,5;;;;881,2;;OVDAPI;2025-11-03 06:56
2025-02-15;04:00;End of sea passage;;13;171;S;8;13,35;W;34;45,9;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;13;0;0;0;;;;;;;;;;;14,6;;;1,9;0,1;;;;187,7;676,9;;;;;;;0;199,5;;;;864,6;;OVDAPI;2025-11-03 06:56
2025-02-15;15:00;Noon (Position) - Sea passage;;11;12,62;S;8;23,33;W;34;54,12;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;1,75;9,25;0;;;;;;;;;;;0,5;;;1,3;0,3;;;;187,7;674,8;;;;;;;0;199,5;;;;862,5;;OVDAPI;2025-11-03 06:56
2025-02-16;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,39;W;34;54,18;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;2,8;0,9;;;;187,7;671,1;;;;;;;0;199,5;;;;858,8;;OVDAPI;2025-11-03 06:56
2025-02-17;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,37;W;34;54,18;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;2,9;0,9;;;;187,7;667,3;;;;;;;0;199,5;;;;855;;OVDAPI;2025-11-03 06:56
2025-02-18;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,35;W;34;54,15;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;3;0,7;;;;187,7;663,6;;;;;;;0;199,5;;;;851,3;;OVDAPI;2025-11-03 06:56
2025-02-19;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,41;W;34;54,19;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;2,8;0,8;;;;187,7;660;;;;;;;0;199,5;;;;847,7;;OVDAPI;2025-11-03 06:56
2025-02-20;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,42;W;34;54,2;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;2,8;0,9;;;;187,7;656,3;;;;;;;0;199,5;;;;844;;OVDAPI;2025-11-03 06:56
2025-02-21;15:00;Noon (Position) - Sea passage;;24;0;S;8;23,41;W;34;54,19;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;0;24;0;;;;;;;;;;;;;;2,8;0,9;;;;187,7;652,6;;;;;;;0;199,5;;;;840,3;;OVDAPI;2025-11-03 06:56
2025-02-21;22:06;Arrival;;7,1;4,2;S;8;23,91;W;34;57,4;USCRP;BRSUA;202501-2-USCRP-BRSUA;;29078,28;0;1,82;5,28;0;;;;;;;;;;;0,5;;;0,9;0,3;;;;187,7;650,9;;;;;;;0;199,5;;;;838,6;;OVDAPI;2025-11-03 06:56
2025-02-22;15:00;Noon (Position) - Port;;16,9;0;S;8;23,91;W;34;57,4;BRSUA;BRSUA;202501-2-USCRP-BRSUA;;26078,28;0;0;0;0;;;;;;;;;;;;;;3;0,5;;;;187,7;647,4;;;;;;;5777,52;199,5;;;;835,1;;OVDAPI;2025-11-03 06:56
2025-02-22;20:15;Departure;;5,25;0;S;8;23,91;W;34;57,39;BRSUA;BRSUA;202501-2-USCRP-BRSUA;;26078,28;0;0;0;0;;;;;;;;;;;0,1;;;1;0,2;;;;187,7;646,1;;;;;;;832,65;199,5;;;;833,8;;OVDAPI;2025-11-03 06:56
2025-02-22;20:45;Begin of sea passage;;0,5;0,6;S;8;23,57;W;34;55,93;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;0,5;0;0;;;;;;;;;;;0,2;;;0,1;;;;;187,7;645,8;;;;;;;0;199,5;;;;833,5;;OVDAPI;2025-11-03 06:56
2025-02-23;15:00;Noon (Position) - Sea passage;;18,25;263;S;12;26,64;W;35;44,45;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;18,25;0;0;0;;;;;;;;;;;19;;;2,3;0,3;;;;187,7;624,2;;;;;;;0;199,5;;;;811,9;;OVDAPI;2025-11-03 06:56
2025-02-24;15:00;Noon (Position) - Sea passage;;24;357;S;18;9,7;W;37;26,1;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;24;0;0;0;;;;;;;;;;;26;;;4,2;0,1;;;;187,7;593,9;;;;;;;0;199,5;;;;781,6;;OVDAPI;2025-11-03 06:56
2025-02-25;15:00;Noon (Position) - Sea passage;;24;372;S;22;57,71;W;41;32,71;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;24;0;0;0;;;;;;;;;;;26,1;;;3,4;0,1;;;;187,7;564,3;;;;;;;0;199,5;;;;752;;OVDAPI;2025-11-03 06:56
2025-02-26;10:00;End of sea passage;;19;289;S;24;11,23;W;46;23,03;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;19;0;0;0;;;;;;;;;;;19,9;;;3,1;0,2;;;;187,7;541,1;;;;;;;0;199,5;;;;728,8;;OVDAPI;2025-11-03 06:56
2025-02-26;15:00;Noon (Position) - Sea passage;;5;1;S;24;9,95;W;46;22,24;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;0,42;4,58;0;;;;;;;;;;;0,2;;;0,5;0,2;;;;187,7;540,2;;;;;;;0;199,5;;;;727,9;;OVDAPI;2025-11-03 06:56
2025-02-27;15:00;Noon (Position) - Sea passage;;24;0;S;24;9,92;W;46;22,12;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;0;24;0;;;;;;;;;;;;;;3,2;1;;;;187,7;536;;;;;;;0;199,5;;;;723,7;;OVDAPI;2025-11-03 06:56
2025-02-28;15:00;Noon (Position) - Sea passage;;24;0;S;24;9,94;W;46;22,05;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;0;24;0;;;;;;;;;;;;;;2,8;1;;;;187,7;532,2;;;;;;;0;199,5;;;;719,9;;OVDAPI;2025-11-03 06:56
2025-03-01;15:00;Noon (Position) - Sea passage;;24;0;S;24;9,97;W;46;22,27;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;0;24;0;;;;;;;;;;;;;;2,9;1;;;;187,7;528,3;;;;;;;0;199,5;;;;716;;OVDAPI;2025-11-03 06:56
2025-03-01;21:30;Arrival;;6,5;18;S;23;55,48;W;46;19,8;BRSUA;BRSSZ;202501-3-BRSUA-BRSSZ;;26078,28;0;3,3;3,2;0;;;;;;;;;;;0,6;;;1;0,2;;;;187,7;526,5;;;;;;;0;199,5;;;;714,2;;OVDAPI;2025-11-03 06:56
2025-03-02;15:00;Noon (Position) - Port;;17,5;0;S;23;55,48;W;46;19,8;BRSSZ;BRSSZ;202501-3-BRSUA-BRSSZ;;4410,26;0;0;0;0;;;;;;;;;;;;;;2,7;0,6;;;;187,7;523,2;;;;;;;3292,8;199,5;;;;710,9;;OVDAPI;2025-11-03 06:56
