Date_UTC;Time_UTC;Event;Purposes_Of_Call;Time_Since_Previous_Report;Distance;Latitude_North_South;Latitude_Degree;Latitude_Minutes;Longitude_East_West;Longitude_Degree;Longitude_Minutes;Voyage_From;Voyage_To;Voyage_Number;Offhire_Reasons;Cargo_Mt;Time_Elapsed_Sailing;Time_Elapsed_Maneuvering;Time_Elapsed_Anchoring;Time_Elapsed_Drifting;ME_Consumption_HFO;ME_Consumption_LFO;ME_Consumption_MGO;AE_Consumption_HFO;AE_Consumption_LFO;AE_Consumption_MGO;Boiler_Consumption_HFO;Boiler_Consumption_LFO;Boiler_Consumption_MGO;Inert_gas_Consumption_MGO;ME_Consumption;ME_Consumption_BDN_2;ME_Consumption_BDN_3;AE_Consumption;Boiler_Consumption;Incinerator_Consumption;AE_Consumption_BDN_2;Boiler_Consumption_BDN_2;AE_Consumption_BDN_3;Boiler_Consumption_BDN_3;BDN_ROB;BDN_2_ROB;BDN_3_ROB;BDN_4_ROB;BDN_5_ROB;BDN_6_ROB;Cargo_heating_Consumption_HFO;Cargo_heating_Consumption_LFO;Cargo_heating_Consumption_MGO;Discharge_Pump_Work;Discharge_Pump_SFOC;DPP_Cargo_Pump_Consumption_MDO;Cargo_Heating_Consumption_BDN;ROB_Fuel_Total;Duration_Shore_Side_Electricity_Reception;Source_System;Last_Updated
2025-09-23;10:00;Noon (Position) - Port;;24;0;N;51;15,22;E;4;21,36;P007;P007;VG108;;0;0;24;0;0;;;;;;;;;;;;;;2;1,5;;;;;;33,41;138,99;60;160,1;339,22;;;;;;203,62;;;731,72;;OVDAPI;2026-03-14 16:57
2025-09-24;10:00;Noon (Position) - Port;;24;112,9;N;51;52,26;E;2;40,7;P007;P007;VG108;;0;0;24;0;0;;;;;;;;;;;4,6;;;2,5;1,1;;;;;;25,21;138,99;60;160,1;339,22;;;;;;203,62;;;723,52;;OVDAPI;2026-03-14 16:57
2025-09-25;10:00;Noon (Position) - Port;;24;244;N;52;41,46;E;3;8,46;P007;P007;VG108;;0;0;24;0;0;;;;;;;;;;;9;;;3,4;5,1;;;;;;7,71;138,99;60;160,1;339,22;;;;;;203,62;;;706,02;;OVDAPI;2026-03-14 16:57
2025-09-26;10:00;Noon (Position) - Port;;24;203;N;51;21,02;E;2;34,72;P007;P007;VG108;;0;0;20,42;0;0;;;;;;;;;;;7,71;0,09;;3,6;2,4;;;;;;0;132,9;60;160,1;339,22;;;;;;203,62;;;692,22;;OVDAPI;2026-03-14 16:57
2025-09-27;10:00;Noon (Position) - Port;;24;12,94;N;51;20,27;E;2;33,24;P007;P007;VG108;;0;0;1,7;0;0;;;;;;;;;;;0,4;;;2,5;2,3;;;;;;127,7;60;160,1;339,22;;;;;;;203,62;;;687,02;;OVDAPI;2026-03-14 16:57
2025-09-28;10:00;Noon (Position) - Port;;24;0;N;51;20,32;E;2;33,26;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,9;1,9;;;;;;123,9;60;160,1;339,22;;;;;;;203,62;;;683,22;;OVDAPI;2026-03-14 16:57
2025-09-29;10:00;Noon (Position) - Port;;24;0;N;51;20,23;E;2;33,27;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,9;1,9;;;;;;120,1;60;160,1;339,22;;;;;;;203,62;;;679,42;;OVDAPI;2026-03-14 16:57
2025-09-30;10:00;Noon (Position) - Port;;24;0;N;51;20,23;E;2;33,31;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,9;1,7;;;;;;116,5;60;160,1;339,22;;;;;;;203,62;;;675,82;;OVDAPI;2026-03-14 16:57
2025-10-01;10:00;Noon (Position) - Port;;24;0;N;51;20,41;E;2;33,37;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,9;1,7;;;;;;112,9;60;160,1;339,22;;;;;;;203,62;;;672,22;;OVDAPI;2026-03-14 16:57
2025-10-02;10:00;Noon (Position) - Port;;24;82;N;51;16;E;4;22,03;P007;P007;VG108;;0;0;10,08;0;0;;;;;;;;;;;3;;;2,3;1,4;;;;;;106,2;60;160,1;339,22;;;;;;;203,62;;;665,52;;OVDAPI;2026-03-14 16:57
2025-10-03;10:00;Noon (Position) - Port;;24;0;N;51;16;E;4;22,05;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;2,8;1,7;;;;;;101,7;60;160,1;339,22;;;;;;;203,62;;;661,02;;OVDAPI;2026-03-14 16:57
2025-10-04;10:00;Noon (Position) - Port;;24;0;N;51;16;E;4;22,06;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;2,9;1,7;;;;;;97,1;60;160,1;339,22;;;;;;;203,62;;;656,42;;OVDAPI;2026-03-14 16:57
2025-10-05;10:00;Noon (Position) - Port;;24;0;N;51;16;E;4;22,06;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;2,5;1,9;;;;;;92,7;60;160,1;339,22;;;;;;;203,62;;;652,02;;OVDAPI;2026-03-14 16:57
2025-10-06;10:00;Noon (Position) - Port;;24;0;N;51;16;E;4;22,06;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,8;1,8;;;;;;89,1;60;160,1;339,22;;;;;;;203,62;;;648,42;;OVDAPI;2026-03-14 16:57
2025-10-07;10:00;Noon (Position) - Port;;24;0;N;51;16;E;4;22,06;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,8;1,9;;;;;;85,4;60;160,1;339,22;;;;;;;203,62;;;644,72;;OVDAPI;2026-03-14 16:57
2025-10-08;06:35;Noon (Position) - Port;;20,58;0;N;51;16;E;4;22,06;P007;P007;VG108;;0;0;0;0;0;;;;;;;;;;;;;;1,3;1,7;;;;;;82,4;60;160,1;339,22;148,07;;;;;;203,62;;;789,79;;OVDAPI;2026-03-14 16:57
2025-10-08;10:00;Departure;CargoOperations;3,42;5;N;51;21,11;E;4;14,98;P007;P007;VG108;;0;0;3,42;0;0;;;;;;;;;;;0,27;;;0,5;0,2;;;;;;81,43;60;160,1;339,22;148,07;;;;;;203,62;;;788,82;;OVDAPI;2026-03-14 16:57
2025-10-08;16:50;Begin of sea passage;;6,83;74,2;N;51;21,71;E;2;46,89;P007;P017;VG109;;28038,36;0;6,83;0;0;;;;;;;;;;;4;;;0,8;0,1;;;;;;76,53;60;160,1;339,22;148,07;;;;;;203,62;;;783,92;;OVDAPI;2026-04-23 13:23
2025-10-09;10:00;Noon (Position) - Sea passage;;17,17;201;N;50;8,08;W;2;18,35;P007;P017;VG109;;28038,36;17,17;0;0;0;;;;;;;;;;;12,7;;;1,1;;;;;;;62,73;60;160,1;339,22;148,07;;;;;;203,62;;;770,12;;OVDAPI;2026-04-23 13:23
2025-10-10;11:00;Noon (Position) - Sea passage;;25;300;N;49;10,26;W;9;48,76;P007;P017;VG109;;28038,36;25;0;0;0;;;;;;;;;;;7,3;9,1;2,3;0,7;;;0,8;;0,3;;54,73;50,1;157,5;339,22;148,07;;;;;;203,62;;;749,62;;OVDAPI;2026-04-23 13:23
2025-10-11;11:00;Noon (Position) - Sea passage;;24;305;N;47;57,01;W;17;10,46;P007;P017;VG109;;28038,36;24;0;0;0;;;;;;;;;;;16,1;1,8;;1,6;;;0,2;;;;54,73;32,4;155,5;339,22;148,07;;;;;;203,62;;;729,92;;OVDAPI;2026-04-23 13:23
2025-10-12;12:00;Noon (Position) - Sea passage;;25;310;N;46;14,18;W;24;19,05;P007;P017;VG109;;28038,36;25;0;0;0;;;;;;;;;;;14,8;3,8;;1,4;;;0,42;;;;54,73;16,2;151,28;339,22;148,07;;;;;;203,62;;;709,5;;OVDAPI;2026-04-23 13:23
